Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,13,12,1,1.08,0.0,15.3,32.2
2017-2019,4,26,-22,0.94,-0.0,17.0,34.4
2018-2020,-25,24,-49,1.05,-0.0,43.3,29.0
2019-2021,31,66,-35,1.06,-0.0,43.3,39.8
2020-2022,14,7,7,1.04,0.0,41.0,31.1
2021-2023,38,22,16,0.95,0.0,33.8,35.6
2022-2024,54,35,19,0.91,0.1,33.8,52.6
2023-2025,168,81,87,0.9,0.8,20.8,79.4
2024-2026,152,42,110,0.86,3.3,17.3,79.8
