Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,40,12,28,1.14,0.0,17.5,40.3
2017-2019,24,26,-1,1.29,-0.0,19.2,46.8
2018-2020,54,24,30,1.13,0.3,36.4,72.7
2019-2021,105,66,38,1.1,0.4,36.4,92.6
2020-2022,158,7,151,0.98,2.2,36.4,115.8
2021-2023,19,22,-3,0.86,-0.1,32.8,108.0
2022-2024,-20,35,-55,0.77,-1.1,32.8,114.4
2023-2025,-18,81,-99,0.78,-2.5,18.9,125.8
2024-2026,91,52,39,0.71,0.9,18.1,160.4
