Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,17,12,5,0.88,0.0,13.4,40.0
2017-2019,70,26,44,0.91,0.4,13.4,63.0
2018-2020,33,24,9,1.09,0.1,37.0,62.0
2019-2021,0,66,-67,1.12,-0.8,37.0,56.6
2020-2022,-50,7,-57,1.07,-0.5,37.0,55.1
2021-2023,19,22,-4,0.93,-0.0,19.7,72.4
2022-2024,98,35,63,0.89,0.6,15.3,111.9
2023-2025,-61,81,-142,0.74,-1.2,73.7,36.6
2024-2026,-114,75,-188,0.65,-1.6,77.4,28.0
