Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-7,12,-19,1.25,-0.0,29.4,33.7
2017-2019,22,26,-3,1.27,-0.0,29.4,44.7
2018-2020,-33,24,-57,1.14,-0.1,46.2,38.6
2019-2021,-35,66,-101,1.15,-0.1,46.2,24.4
2020-2022,-25,7,-32,1.14,-0.0,44.9,31.1
2021-2023,7,22,-15,1.18,-0.0,42.5,31.9
2022-2024,21,35,-14,1.09,-0.0,33.5,33.3
2023-2025,17,81,-64,1.0,-0.0,41.8,42.2
2024-2026,-4,76,-80,0.9,-0.0,41.8,29.4
