Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-17,12,-29,0.5,-0.0,19.7,18.5
2017-2019,43,26,17,0.55,0.0,17.4,31.6
2018-2020,-14,24,-38,0.73,-0.0,50.7,22.4
2019-2021,46,66,-21,0.72,-0.0,50.7,30.2
2020-2022,-26,7,-34,0.69,-0.0,46.1,21.6
2021-2023,-12,22,-34,0.51,-0.0,43.3,18.6
2022-2024,-42,35,-77,0.44,-0.1,43.3,19.9
2023-2025,12,81,-69,0.28,-0.1,24.2,20.3
2024-2026,26,75,-50,0.11,-0.1,18.1,20.1
