Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,26,12,13,0.91,0.0,19.6,32.6
2017-2019,35,26,9,0.9,0.1,19.6,41.4
2018-2020,-14,24,-38,0.79,-0.4,22.0,39.7
2019-2021,3,66,-64,0.71,-0.7,22.0,42.5
2020-2022,-72,7,-79,0.66,-0.4,36.2,25.2
2021-2023,-59,22,-81,0.55,-0.4,51.2,19.1
2022-2024,-79,35,-114,0.57,-0.5,51.2,14.4
2023-2025,-30,81,-111,0.73,-1.5,43.7,9.5
2024-2026,-28,47,-75,0.82,-1.2,43.7,8.5
