Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2018-2020,81,24,57,1.01,0.0,66.1,89.9
2019-2021,1204,66,1137,1.15,0.2,59.6,448.9
2020-2022,259,7,251,1.44,0.0,78.8,145.9
2021-2023,10,22,-13,1.66,-0.1,78.8,278.1
2022-2024,-165,35,-200,1.64,-2.2,71.4,406.3
2023-2025,135,81,54,1.45,0.7,62.8,361.7
2024-2026,-53,78,-131,1.78,-1.4,66.9,335.5
