Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,38,12,26,0.75,0.0,21.3,33.1
2017-2019,48,26,22,0.75,0.1,26.6,42.4
2018-2020,25,24,1,1.0,0.0,42.7,47.4
2019-2021,37,66,-30,1.0,-0.2,42.7,53.6
2020-2022,38,7,31,0.86,0.4,42.7,59.2
2021-2023,3,22,-20,0.45,-0.3,21.9,52.9
2022-2024,-61,35,-96,0.41,-0.1,49.6,29.3
2023-2025,-89,81,-170,0.35,-0.1,49.6,29.6
2024-2026,20,71,-52,0.38,-0.0,48.2,46.7
