Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-6,12,-18,1.29,-0.0,19.0,15.4
2017-2019,-26,26,-52,1.14,-0.0,25.2,13.5
2018-2020,-18,24,-42,1.09,-0.0,45.3,13.0
2019-2021,37,66,-29,1.15,-0.0,45.3,17.4
2020-2022,22,7,15,1.17,0.0,40.2,13.7
2021-2023,23,22,0,1.34,0.0,32.8,15.5
2022-2024,-30,35,-65,1.22,-0.0,26.3,10.5
2023-2025,-8,81,-89,1.12,-0.0,27.8,12.4
2024-2026,51,69,-18,1.07,-0.0,26.2,17.2
