Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2021-2023,-7,22,-29,2.02,-0.0,57.7,43.9
2022-2024,108,35,73,2.01,0.2,47.7,74.4
2023-2025,153,81,72,1.45,0.2,32.9,100.5
2024-2026,87,75,11,1.32,0.1,45.7,101.6
