Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,37,12,25,0.49,0.0,10.0,15.8
2017-2019,38,26,13,0.39,0.0,13.8,16.9
2018-2020,55,24,31,0.49,0.0,21.1,20.9
2019-2021,48,66,-18,0.46,-0.2,21.1,24.6
2020-2022,-4,7,-12,0.45,-0.1,27.3,19.4
2021-2023,4,22,-18,0.32,-0.3,27.3,22.7
2022-2024,-12,35,-47,0.29,-0.8,27.3,25.1
2023-2025,-4,81,-85,0.09,-1.9,23.9,20.1
2024-2026,-13,43,-56,0.03,-1.0,23.9,22.7
