Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,10,12,-2,-0.02,-0.0,11.3,4.3
2017-2019,20,26,-5,0.18,-0.0,17.6,5.0
2018-2020,15,24,-9,0.8,-0.0,43.9,5.4
2019-2021,32,66,-34,0.93,-0.1,43.9,5.5
2020-2022,17,7,10,0.92,0.0,43.9,5.5
2021-2023,-12,22,-34,0.82,-0.2,23.4,4.5
2022-2024,-20,35,-55,0.76,-0.2,23.4,4.3
2023-2025,-33,81,-113,0.61,-0.2,22.5,3.9
2024-2026,394,48,345,0.54,0.0,21.7,18.6
