Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,0,12,-12,-0.01,-0.0,3.8,0.0
2017-2019,-2,26,-28,0.01,-0.0,3.7,0.0
2018-2020,1,24,-23,-0.01,-0.0,4.4,0.0
2019-2021,0,66,-66,-0.01,-0.0,4.4,0.0
2020-2022,6,7,-1,-0.07,-0.0,7.3,0.0
2021-2023,10,22,-13,-0.16,-0.1,8.0,0.0
2022-2024,10,35,-25,-0.16,-0.2,8.0,0.0
2023-2025,-6,81,-87,-0.02,-0.3,8.4,0.0
2024-2026,-6,75,-80,-0.01,-0.0,8.4,0.0
