Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,19,12,7,1.23,0.0,17.9,26.0
2017-2019,-13,26,-39,1.31,-0.3,19.1,25.1
2018-2020,11,24,-13,1.29,-0.0,38.7,31.0
2019-2021,9,66,-57,1.29,-0.2,38.7,32.1
2020-2022,21,7,14,1.19,0.0,36.6,27.5
2021-2023,-22,22,-45,1.01,-0.3,23.5,26.2
2022-2024,34,35,-1,0.95,-0.0,23.5,40.9
2023-2025,225,81,144,1.12,1.2,25.7,75.4
2024-2026,556,78,478,1.55,6.4,51.4,149.2
