Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,6,12,-6,1.54,-0.0,31.1,9.7
2017-2019,35,26,9,1.44,0.0,31.1,15.5
2018-2020,25,24,1,1.69,0.0,53.1,18.1
2019-2021,148,66,82,1.73,0.2,53.1,28.0
2020-2022,109,7,101,1.59,0.3,53.1,28.9
2021-2023,121,22,98,1.29,2.0,28.5,35.3
2022-2024,135,35,100,1.19,2.1,26.7,49.5
2023-2025,55,81,-26,1.16,-0.8,25.8,45.6
2024-2026,-1,48,-50,1.11,-1.6,25.8,40.9
