Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,11,12,-1,0.2,-0.0,10.7,31.9
2017-2019,41,26,16,0.18,0.1,10.7,41.1
2018-2020,38,24,15,0.67,0.1,28.1,43.2
2019-2021,23,66,-43,0.74,-0.6,28.1,43.9
2020-2022,-8,7,-16,0.7,-0.2,28.1,45.4
2021-2023,-9,22,-32,0.47,-0.4,23.9,40.1
2022-2024,-2,35,-37,0.39,-0.5,23.9,43.7
2023-2025,23,81,-58,0.24,-0.8,23.5,47.8
2024-2026,52,71,-19,0.11,-0.3,20.0,51.0
