Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,14,12,2,1.02,0.0,18.9,0.0
2017-2019,22,26,-4,1.05,-0.0,18.9,0.0
2018-2020,9,24,-15,1.06,-0.0,41.3,0.0
2019-2021,45,66,-21,1.05,-0.0,41.3,0.0
2020-2022,13,7,5,0.98,0.0,41.3,0.0
2021-2023,28,22,6,0.87,0.1,16.4,0.0
2022-2024,30,35,-5,0.85,-0.1,16.4,0.0
2023-2025,58,81,-23,0.9,-0.6,16.9,0.0
2024-2026,80,77,3,0.91,0.1,16.9,0.0
