Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,3,12,-9,0.44,-0.0,36.5,13.8
2017-2019,27,26,2,0.37,0.0,36.5,20.0
2018-2020,35,24,11,0.44,0.0,43.2,24.7
2019-2021,85,66,19,0.42,0.0,43.2,28.2
2020-2022,-4,7,-11,0.47,-0.0,49.3,19.6
2021-2023,-36,22,-58,0.47,-0.3,49.3,21.4
2022-2024,3,35,-32,0.53,-0.1,48.5,28.2
2023-2025,2,81,-79,0.88,-0.5,34.0,20.3
2024-2026,-5,47,-52,1.08,-0.6,34.0,19.4
