Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2017-2019,7,26,-19,1.22,-0.0,25.2,0.0
2018-2020,20,24,-4,1.09,-0.0,33.0,0.0
2019-2021,68,66,1,1.1,0.0,33.0,0.0
2020-2022,-19,7,-26,1.14,-0.1,49.0,0.0
2021-2023,-42,22,-64,1.34,-0.1,49.0,0.0
2022-2024,2,35,-33,1.36,-0.1,35.3,0.0
2023-2025,44,81,-37,1.35,-0.1,27.9,0.0
2024-2026,23,76,-54,1.43,-0.7,27.9,0.0
