Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-24,12,-36,0.66,-0.1,18.6,9.8
2017-2019,30,26,4,0.58,0.0,18.6,13.9
2018-2020,25,24,1,1.15,0.0,58.3,10.1
2019-2021,66,66,-1,1.23,-0.0,58.3,16.5
2020-2022,25,7,17,1.21,0.0,57.0,14.2
2021-2023,32,22,10,1.03,0.1,26.9,14.3
2022-2024,-1,35,-36,0.93,-0.3,26.9,15.7
2023-2025,6,81,-75,0.81,-1.0,22.4,13.6
2024-2026,43,76,-34,0.56,-0.6,21.8,16.2
