Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,22,12,10,0.28,0.0,10.8,17.8
2017-2019,32,26,6,0.24,0.1,10.8,21.0
2018-2020,26,24,2,0.74,0.0,28.9,21.3
2019-2021,20,66,-46,0.79,-0.6,28.9,24.3
2020-2022,0,7,-8,0.74,-0.1,28.9,24.3
2021-2023,-7,22,-30,0.46,-0.4,21.1,19.8
2022-2024,-2,35,-37,0.42,-0.5,21.1,24.4
2023-2025,21,81,-60,0.27,-0.9,17.3,27.3
2024-2026,66,47,19,0.16,0.3,8.0,30.3
