Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,15,12,3,1.34,0.0,26.9,7.8
2017-2019,8,26,-18,1.35,-0.1,26.9,9.9
2018-2020,43,24,19,1.14,0.1,53.0,15.9
2019-2021,108,66,42,1.16,0.1,53.0,20.7
2020-2022,-3,7,-11,1.23,-0.0,53.0,12.0
2021-2023,-61,22,-84,1.46,-0.6,47.0,12.7
2022-2024,-23,35,-58,1.4,-0.4,35.5,16.8
2023-2025,32,81,-49,1.33,-0.3,28.2,18.6
2024-2026,27,52,-25,1.36,-0.2,27.7,16.1
