Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2019-2021,14,66,-52,0.77,-0.1,70.7,83.5
2020-2022,51,7,44,0.92,0.1,85.4,116.8
2021-2023,-193,22,-215,1.56,-0.6,85.4,209.5
2022-2024,38,35,4,1.35,0.0,58.8,138.9
2023-2025,-25,81,-106,0.97,-1.0,42.5,162.3
2024-2026,-116,75,-191,0.78,-2.0,46.5,124.7
