Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,27,12,15,1.28,0.0,23.8,24.9
2017-2019,79,26,53,1.16,0.5,23.8,42.3
2018-2020,56,24,33,1.23,0.4,41.3,51.7
2019-2021,119,66,52,1.21,1.0,41.3,69.5
2020-2022,-30,7,-37,1.19,-0.6,41.3,49.6
2021-2023,37,22,15,1.13,0.2,36.8,69.5
2022-2024,39,35,4,1.11,0.1,28.4,84.3
2023-2025,72,81,-9,1.05,-0.2,24.1,90.9
2024-2026,5,52,-47,1.02,-1.5,24.1,79.4
