Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,8,12,-4,0.12,-0.0,33.2,14.2
2017-2019,53,26,27,0.06,0.0,33.2,21.5
2018-2020,20,24,-4,0.69,-0.0,33.2,20.2
2019-2021,17,66,-49,0.72,-0.2,31.2,19.8
2020-2022,-36,7,-44,0.58,-0.0,31.2,18.1
2021-2023,46,22,23,0.03,0.0,19.6,25.5
2022-2024,67,35,32,0.06,0.0,18.6,30.3
2023-2025,140,81,59,0.4,1.2,13.7,46.5
2024-2026,106,52,54,0.54,1.3,12.2,47.3
