Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,12,12,0,1.05,0.0,19.2,46.4
2017-2019,8,26,-17,0.98,-0.1,19.2,63.4
2018-2020,-16,24,-40,1.23,-0.1,47.8,59.2
2019-2021,68,66,2,1.28,0.0,47.8,79.7
2020-2022,11,7,4,1.2,0.0,47.2,62.7
2021-2023,15,22,-7,1.03,-0.0,36.8,61.5
2022-2024,7,35,-27,0.99,-0.2,34.2,76.6
2023-2025,54,81,-27,1.04,-0.2,30.1,82.9
2024-2026,94,71,23,0.86,0.4,28.3,99.5
