Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,27,12,15,1.27,0.0,25.0,9.3
2017-2019,-35,26,-61,1.3,-0.0,41.7,6.9
2018-2020,-7,24,-31,1.32,-0.0,71.9,7.3
2019-2021,43,66,-24,1.37,-0.0,70.4,12.5
2020-2022,95,7,87,1.22,0.2,66.2,13.9
2021-2023,23,22,0,1.04,0.0,54.7,11.3
2022-2024,-72,35,-106,0.9,-0.6,59.0,7.8
2023-2025,-98,81,-179,0.84,-0.5,48.1,7.7
2024-2026,-1,52,-53,0.72,-0.1,35.5,9.3
