Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-5,12,-17,0.39,-0.0,11.0,35.5
2017-2019,12,26,-13,0.19,-0.0,17.4,37.3
2018-2020,30,24,6,0.56,0.0,27.9,40.5
2019-2021,87,66,20,0.59,0.0,27.9,65.7
2020-2022,44,7,36,0.67,0.0,28.0,49.1
2021-2023,47,22,25,0.67,0.3,28.0,53.5
2022-2024,-13,35,-48,0.68,-0.6,28.0,52.5
2023-2025,-20,81,-101,0.54,-1.4,21.2,45.5
2024-2026,1,47,-46,0.44,-0.7,21.2,48.7
