Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,37,12,25,1.31,0.1,17.9,234.4
2017-2019,44,26,18,1.33,0.1,24.0,299.0
2018-2020,-16,24,-40,1.21,-0.3,32.9,248.9
2019-2021,-2,66,-68,1.2,-0.6,32.9,257.2
2020-2022,-94,7,-102,1.19,-0.6,51.4,132.0
2021-2023,2,22,-20,1.26,-0.0,51.4,251.0
2022-2024,-61,35,-96,1.41,-0.1,59.0,100.2
2023-2025,36,81,-45,1.68,-0.0,59.0,184.3
2024-2026,24,52,-28,1.79,-0.0,56.1,239.7
