Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,28,12,16,0.91,0.0,17.4,12.4
2017-2019,33,26,7,0.88,0.1,17.4,15.7
2018-2020,24,24,1,0.89,0.0,30.8,17.7
2019-2021,30,66,-37,0.86,-0.5,30.8,20.4
2020-2022,-30,7,-38,0.93,-0.2,38.4,16.1
2021-2023,-15,22,-37,0.98,-0.2,38.4,18.5
2022-2024,-27,35,-61,0.95,-0.3,38.3,17.9
2023-2025,-17,81,-98,0.79,-0.0,37.1,16.0
2024-2026,-34,52,-86,0.76,-0.0,37.1,14.4
