Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2019-2021,48,66,-19,0.96,-0.0,29.2,0.0
2020-2022,-22,7,-30,1.03,-0.1,38.8,0.0
2021-2023,-49,22,-71,1.3,-0.1,38.8,0.0
2022-2024,-2,35,-37,1.33,-0.0,28.4,0.0
2023-2025,54,81,-27,1.48,-0.0,31.0,0.0
2024-2026,100,71,29,1.7,0.2,31.0,0.0
