Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,13,12,1,0.79,0.0,12.0,12.1
2017-2019,41,26,16,0.74,0.0,12.0,16.5
2018-2020,11,24,-13,1.09,-0.0,55.0,13.7
2019-2021,36,66,-30,1.15,-0.1,55.0,17.9
2020-2022,-9,7,-16,1.07,-0.0,55.0,16.0
2021-2023,20,22,-3,0.85,-0.0,32.9,16.2
2022-2024,29,35,-5,0.75,-0.1,32.9,22.5
2023-2025,59,81,-22,0.7,-0.4,22.1,25.6
2024-2026,78,71,6,0.49,0.1,18.3,28.3
