Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,28,12,16,1.04,0.1,17.9,16.7
2017-2019,62,26,36,1.17,0.4,17.9,27.6
2018-2020,152,24,128,1.05,1.7,33.5,51.3
2019-2021,243,66,177,1.12,3.3,33.5,72.9
2020-2022,104,7,97,1.17,1.7,33.5,63.2
2021-2023,139,22,116,1.4,2.5,29.1,101.9
2022-2024,56,35,21,1.45,0.5,28.7,96.1
2023-2025,9,81,-72,1.53,-1.6,40.0,93.0
2024-2026,-176,75,-251,1.61,-5.3,40.5,78.1
