Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-28,12,-40,1.16,-0.0,41.0,22.3
2017-2019,-69,26,-95,1.14,-0.0,44.4,20.5
2018-2020,-53,24,-77,1.73,-0.1,79.8,15.9
2019-2021,17,66,-50,1.84,-0.1,79.8,19.2
2020-2022,93,7,86,1.56,0.0,77.9,33.0
2021-2023,71,22,49,0.96,0.0,43.7,30.3
2022-2024,-20,35,-55,0.83,-0.0,43.7,22.8
2023-2025,-51,81,-132,1.06,-0.0,47.3,23.7
2024-2026,-7,71,-79,0.89,-0.0,47.3,27.9
