Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2021-2023,46,22,24,2.41,0.0,79.5,4.5
2022-2024,392,35,358,2.6,0.2,68.3,15.3
2023-2025,390,81,309,2.82,0.3,63.8,16.5
2024-2026,186,47,139,2.84,0.1,63.8,11.9
