Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,25,12,13,0.92,0.0,11.9,53.1
2017-2019,44,26,18,0.86,0.3,11.9,72.0
2018-2020,17,24,-7,1.07,-0.1,33.8,73.3
2019-2021,-14,66,-80,1.08,-0.8,33.8,56.5
2020-2022,-89,7,-97,1.1,-0.3,52.3,35.1
2021-2023,-60,22,-82,1.07,-0.2,55.1,31.1
2022-2024,-25,35,-60,1.03,-0.0,49.3,41.8
2023-2025,4,81,-77,0.76,-0.0,34.3,34.4
2024-2026,-10,52,-62,0.64,-0.0,38.3,26.0
