Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,13,12,1,1.01,0.0,22.8,31.2
2017-2019,-7,26,-32,1.04,-0.0,22.8,34.1
2018-2020,4,24,-20,1.2,-0.0,52.1,38.8
2019-2021,56,66,-10,1.26,-0.0,52.1,54.7
2020-2022,-4,7,-12,1.3,-0.0,50.6,31.4
2021-2023,-58,22,-80,1.35,-0.1,49.8,33.5
2022-2024,-2,35,-36,1.28,-0.1,39.5,49.7
2023-2025,120,81,39,1.02,0.1,31.8,75.9
2024-2026,100,52,48,0.92,0.5,26.2,69.8
