Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-39,12,-51,0.62,-0.1,40.2,10.3
2017-2019,-2,26,-27,0.65,-0.0,40.2,16.6
2018-2020,11,24,-13,0.48,-0.0,40.2,17.5
2019-2021,51,66,-15,0.42,-0.0,26.4,16.5
2020-2022,29,7,21,0.37,0.1,25.0,18.7
2021-2023,-8,22,-31,0.29,-0.0,26.7,13.9
2022-2024,-14,35,-49,0.28,-0.1,26.7,13.4
2023-2025,-60,81,-141,0.11,-0.1,37.2,8.4
2024-2026,-38,75,-112,-0.0,-0.2,47.6,7.9
