Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,68,12,56,1.39,0.0,34.6,11.8
2017-2019,12,26,-14,1.45,-0.1,37.8,12.3
2018-2020,-24,24,-48,1.14,-0.1,44.0,13.1
2019-2021,50,66,-16,1.11,-0.0,44.0,18.2
2020-2022,5,7,-2,1.03,-0.0,40.8,11.9
2021-2023,30,22,7,1.03,0.1,32.2,17.5
2022-2024,46,35,11,1.06,0.1,29.9,23.0
2023-2025,80,81,-1,1.23,-0.0,39.8,21.2
2024-2026,18,52,-34,1.35,-0.7,39.8,19.3
