Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,11,12,-1,1.13,-0.0,18.7,4.9
2017-2019,-36,26,-61,0.94,-0.1,27.6,3.9
2018-2020,42,24,18,0.78,0.0,41.9,5.8
2019-2021,82,66,16,0.82,0.0,41.9,9.5
2020-2022,113,7,105,0.95,0.0,40.8,9.9
2021-2023,214,22,191,1.25,1.8,34.4,18.8
2022-2024,193,35,158,1.25,2.1,34.4,22.4
2023-2025,373,81,293,1.29,5.2,39.3,39.9
2024-2026,260,77,183,1.57,2.8,39.3,43.6
