Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,28,12,16,1.25,0.0,19.1,86.0
2017-2019,38,26,12,1.35,0.2,19.1,116.8
2018-2020,41,24,17,1.15,0.2,28.8,149.4
2019-2021,89,66,22,1.16,0.3,28.8,171.6
2020-2022,43,7,36,1.11,0.5,28.8,150.4
2021-2023,-4,22,-27,1.18,-0.5,20.9,155.2
2022-2024,-2,35,-37,1.15,-0.7,20.9,170.7
2023-2025,-12,81,-93,1.32,-1.7,31.0,158.0
2024-2026,40,52,-12,1.31,-0.2,31.0,180.9
