Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-10,12,-22,0.76,-0.0,38.9,3.6
2017-2019,19,26,-7,0.83,-0.0,38.9,5.9
2018-2020,-23,24,-47,0.68,-0.0,38.9,5.7
2019-2021,-2,66,-69,0.71,-0.2,38.5,4.6
2020-2022,-15,7,-22,0.64,-0.1,38.5,5.5
2021-2023,43,22,21,0.65,0.1,28.0,7.3
2022-2024,128,35,93,0.66,0.4,17.1,10.6
2023-2025,196,81,115,1.0,1.6,31.5,16.4
2024-2026,106,76,30,1.28,0.5,36.6,14.5
