Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,22,12,10,1.19,0.0,21.6,21.4
2017-2019,-2,26,-27,1.02,-0.1,21.6,27.9
2018-2020,-22,24,-46,1.46,-0.1,61.0,25.0
2019-2021,78,66,12,1.55,0.0,61.0,39.5
2020-2022,19,7,12,1.44,0.0,60.6,29.8
2021-2023,19,22,-4,1.22,-0.0,45.0,31.3
2022-2024,-9,35,-43,1.14,-0.2,44.3,38.4
2023-2025,52,81,-29,1.16,-0.1,36.1,42.5
2024-2026,43,47,-4,1.0,-0.1,27.7,39.8
