Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,24,12,11,0.95,0.0,12.5,36.1
2017-2019,64,26,39,0.9,0.3,12.5,53.0
2018-2020,58,24,34,1.0,0.5,30.1,61.7
2019-2021,71,66,5,0.99,0.1,30.1,68.7
2020-2022,25,7,18,0.95,0.2,30.1,69.6
2021-2023,-3,22,-25,0.79,-0.4,27.2,61.8
2022-2024,7,35,-28,0.73,-0.4,24.3,65.5
2023-2025,-49,81,-130,0.71,-2.3,27.0,55.8
2024-2026,13,47,-34,0.66,-0.6,27.0,63.5
