Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,5,12,-7,0.77,-0.0,12.8,13.2
2017-2019,15,26,-11,0.74,-0.0,16.3,14.6
2018-2020,2,24,-22,1.02,-0.0,49.9,13.8
2019-2021,48,66,-19,1.07,-0.0,49.9,19.3
2020-2022,86,7,79,0.98,0.1,47.6,23.9
2021-2023,39,22,17,0.78,0.1,26.2,19.1
2022-2024,-21,35,-56,0.73,-0.7,26.2,16.1
2023-2025,-38,81,-119,0.68,-1.6,24.9,16.9
2024-2026,-31,47,-78,0.61,-0.9,32.1,13.9
