Month,RelDiv,D0,DivPct3y,Bucket3y,DivPct5y,Bucket5y,DivPct7y,Bucket7y,D_1m,ΔDiv_1m,D_3m,ΔDiv_3m,D_6m,ΔDiv_6m,D_1y,ΔDiv_1y,D_2y,ΔDiv_2y,D_3y,ΔDiv_3y,D_5y,ΔDiv_5y,D_7y,ΔDiv_7y,D_max,ΔDiv_max
2019-06,100.0,1.1645,,NA,,NA,,NA,-1.8765,-3.041,-8.8209,-9.9854,-8.3162,-9.4806,-8.1847,-9.3492,-2.1694,-3.3338,38.9011,37.7366,-37.1493,-38.3138,,,,
2020-10,100.0,8.4558,,NA,,NA,,NA,13.2619,4.806,12.617,4.1612,19.7095,11.2537,-20.2057,-28.6615,63.2406,54.7848,-4.9949,-13.4507,-65.0653,-73.5212,,,,
2020-11,100.0,13.2619,,NA,,NA,,NA,8.0496,-5.2123,27.2084,13.9465,6.4802,-6.7817,-12.7005,-25.9623,59.3609,46.0991,-26.0198,-39.2816,-50.7042,-63.966,,,,
2020-12,83.71,8.0496,,NA,,NA,,NA,12.617,4.5674,22.4238,14.3742,-2.1694,-10.2189,-13.7558,-21.8054,43.207,35.1574,-26.1465,-34.1961,-51.1423,-59.1919,,,,
2021-01,97.98,12.617,,NA,,NA,,NA,27.2084,14.5913,19.7095,7.0925,-12.1671,-24.7841,-2.0699,-14.6869,49.0824,36.4654,-34.9425,-47.5595,-40.4877,-53.1047,,,,
2021-02,100.0,27.2084,,NA,,NA,,NA,22.4238,-4.7846,6.4802,-20.7282,-13.3025,-40.5108,15.1945,-12.0139,46.2088,19.0004,-22.5804,-49.7887,-21.2006,-48.409,,,,
2021-03,89.58,22.4238,,NA,,NA,,NA,19.7095,-2.7143,-2.1694,-24.5932,-11.5786,-34.0024,24.838,2.4142,33.282,10.8582,-18.839,-41.2628,-14.8806,-37.3044,,,,
2021-04,83.68,19.7095,,NA,,NA,,NA,6.4802,-13.2293,-12.1671,-31.8766,-20.2057,-39.9152,39.301,19.5915,32.3181,12.6086,-20.3265,-40.036,,,,,,
2021-05,54.88,6.4802,,NA,,NA,,NA,-2.1694,-8.6496,-13.3025,-19.7827,-12.7005,-19.1807,52.7596,46.2794,10.7998,4.3196,-24.5617,-31.0419,,,,,,
2022-02,74.66,15.1945,,NA,,NA,,NA,24.838,9.6436,52.7596,37.5652,51.9158,36.7213,46.2088,31.0143,-22.5804,-37.7748,-31.8061,-47.0006,,,,,,
2022-03,95.0,24.838,,NA,,NA,,NA,39.301,14.463,38.9011,14.0631,51.8316,26.9936,33.282,8.444,-18.839,-43.677,-19.7085,-44.5465,,,,,,
2022-04,100.0,39.301,92.86,90-100,,NA,,NA,52.7596,13.4586,34.8922,-4.4088,63.2406,23.9396,32.3181,-6.983,-20.3265,-59.6275,-20.3516,-59.6526,,,,,,
2022-05,100.0,52.7596,91.67,90-100,,NA,,NA,38.9011,-13.8585,51.9158,-0.8439,59.3609,6.6013,10.7998,-41.9598,-24.5617,-77.3213,-10.8257,-63.5854,,,,,,
2022-06,81.01,38.9011,68.06,60-69,,NA,,NA,34.8922,-4.0089,51.8316,12.9305,43.207,4.3059,10.7291,-28.172,-37.1493,-76.0504,-11.9688,-50.8699,,,,,,
2022-07,75.51,34.8922,65.28,60-69,,NA,,NA,51.9158,17.0236,63.2406,28.3484,49.0824,14.1902,2.7319,-32.1603,-33.5457,-68.4379,-22.7581,-57.6503,,,,,,
2022-08,98.84,51.9158,84.72,80-89,,NA,,NA,51.8316,-0.0842,59.3609,7.4452,46.2088,-5.707,-9.9336,-61.8494,-34.8535,-86.7693,-22.2562,-74.172,,,,,,
