Month,RelDiv,D0,DivPct3y,Bucket3y,DivPct5y,Bucket5y,DivPct7y,Bucket7y,D_1m,ΔDiv_1m,D_3m,ΔDiv_3m,D_6m,ΔDiv_6m,D_1y,ΔDiv_1y,D_2y,ΔDiv_2y,D_3y,ΔDiv_3y,D_5y,ΔDiv_5y,D_7y,ΔDiv_7y,D_max,ΔDiv_max
2016-04,100.0,9.8619,,NA,,NA,,NA,11.4108,1.5488,-1.0767,-10.9386,17.0189,7.157,21.0282,11.1663,35.952,26.0901,-5.991,-15.853,10.0098,0.1479,-13.9205,-23.7824,,
2016-05,100.0,11.4108,,NA,,NA,,NA,-6.134,-17.5447,8.3247,-3.0861,42.7163,31.3056,19.0483,7.6375,28.1237,16.713,-10.9902,-22.401,21.7816,10.3708,-22.0459,-33.4567,,
2016-08,86.26,8.3247,,NA,,NA,,NA,6.371,-1.9537,42.7163,34.3917,42.2473,33.9227,14.0654,5.7407,26.1209,17.7962,-11.1238,-19.4485,-13.9644,-22.2891,-22.3266,-30.6513,,
2016-09,77.57,6.371,,NA,,NA,,NA,17.0189,10.648,45.5308,39.1598,31.7554,25.3844,21.2019,14.8309,17.0188,10.6478,-2.8692,-9.2402,2.8373,-3.5337,-23.1653,-29.5363,,
2016-10,100.0,17.0189,,NA,,NA,,NA,42.7163,25.6974,40.6365,23.6176,21.0282,4.0093,19.7729,2.754,14.4497,-2.5692,-3.3082,-20.3272,9.932,-7.0869,-40.1328,-57.1517,,
2016-11,100.0,42.7163,,NA,,NA,,NA,45.5308,2.8144,42.2473,-0.469,19.0483,-23.668,25.1237,-17.5926,7.7851,-34.9313,-3.7231,-46.4394,3.7055,-39.0109,-37.01,-79.7263,,
2016-12,100.0,45.5308,,NA,,NA,,NA,40.6365,-4.8942,31.7554,-13.7754,23.884,-21.6468,28.5374,-16.9934,-4.5016,-50.0324,-2.3543,-47.885,-10.4269,-55.9577,-21.6259,-67.1566,,
2017-01,91.35,40.6365,,NA,,NA,,NA,42.2473,1.6108,21.0282,-19.6083,19.9182,-20.7183,37.4724,-3.1641,0.984,-39.6526,-14.5252,-55.1617,8.2414,-32.3951,-29.6634,-70.2999,,
2017-02,94.2,42.2473,,NA,,NA,,NA,31.7554,-10.492,19.0483,-23.199,14.0654,-28.1819,42.2084,-0.039,6.6836,-35.5637,-19.1738,-61.4212,23.0233,-19.224,-36.81,-79.0573,,
2017-03,75.66,31.7554,,NA,,NA,,NA,21.0282,-10.7272,23.884,-7.8714,21.2019,-10.5535,36.6776,4.9222,-12.0061,-43.7615,-37.3532,-69.1086,2.8434,-28.9119,-24.7795,-56.5349,,
2017-04,56.7,21.0282,,NA,,NA,,NA,19.0483,-1.9799,19.9182,-1.11,19.7729,-1.2553,35.952,14.9238,-5.991,-27.0193,-36.0981,-57.1263,5.8879,-15.1403,-30.7319,-51.7601,,
2017-05,53.2,19.0483,,NA,,NA,,NA,23.884,4.8357,14.0654,-4.9829,25.1237,6.0754,28.1237,9.0754,-10.9902,-30.0385,-36.6206,-55.6689,16.0679,-2.9804,-38.8496,-57.8979,,
2017-06,61.74,23.884,,NA,,NA,,NA,19.9182,-3.9658,21.2019,-2.6821,28.5374,4.6534,22.5468,-1.3372,-9.2899,-33.1739,-38.5398,-62.4238,4.1358,-19.7482,-39.3674,-63.2514,,
2017-07,54.74,19.9182,,NA,,NA,,NA,14.0654,-5.8528,19.7729,-0.1453,37.4724,17.5542,24.1769,4.2586,-3.2228,-23.141,-47.2778,-67.196,9.952,-9.9662,-23.0743,-42.9926,,
2017-08,44.39,14.0654,,NA,,NA,,NA,21.2019,7.1364,25.1237,11.0583,42.2084,28.143,26.1209,12.0555,-11.1238,-25.1893,-50.1272,-64.1926,19.9723,5.9068,-19.378,-33.4434,,
2017-09,57.01,21.2019,,NA,,NA,,NA,19.7729,-1.429,28.5374,7.3355,36.6776,15.4758,17.0188,-4.1831,-2.8692,-24.0711,-42.8521,-64.054,22.3772,1.1753,-23.5687,-44.7706,,
2017-10,54.48,19.7729,,NA,,NA,,NA,25.1237,5.3508,37.4724,17.6996,35.952,16.1791,14.4497,-5.3232,-3.3082,-23.0811,-24.0273,-43.8002,25.8618,6.0889,-17.1363,-36.9092,,
2017-11,63.94,25.1237,,NA,,NA,,NA,28.5374,3.4136,42.2084,17.0847,28.1237,3.0,7.7851,-17.3387,-3.7231,-28.8468,-21.9247,-47.0484,27.339,2.2153,-2.5914,-27.7151,,
2017-12,69.97,28.5374,,NA,,NA,,NA,37.4724,8.9351,36.6776,8.1403,22.5468,-5.9906,-4.5016,-33.039,-2.3543,-30.8916,-18.835,-47.3724,24.5632,-3.9741,-24.5147,-53.0521,,
2018-01,85.76,37.4724,,NA,,NA,,NA,42.2084,4.7359,35.952,-1.5205,24.1769,-13.2956,0.984,-36.4885,-14.5252,-51.9976,-9.6487,-47.1212,30.6133,-6.8591,-21.1732,-58.6456,,
2018-02,94.13,42.2084,,NA,,NA,,NA,36.6776,-5.5308,28.1237,-14.0847,26.1209,-16.0875,6.6836,-35.5248,-19.1738,-61.3822,16.0877,-26.1207,32.3195,-9.8889,-25.4951,-67.7035,,
2018-03,84.35,36.6776,,NA,,NA,,NA,35.952,-0.7256,22.5468,-14.1308,17.0188,-19.6589,-12.0061,-48.6837,-37.3532,-74.0308,9.2843,-27.3933,-9.3204,-45.998,-26.9586,-63.6362,,
2018-04,83.07,35.952,,NA,,NA,,NA,28.1237,-7.8283,24.1769,-11.7751,14.4497,-21.5023,-5.991,-41.943,-36.0981,-72.0501,10.0098,-25.9422,-13.9205,-49.8725,-35.34,-71.292,,
2018-05,69.24,28.1237,,NA,,NA,,NA,22.5468,-5.5769,26.1209,-2.0028,7.7851,-20.3387,-10.9902,-39.1139,-36.6206,-64.7443,21.7816,-6.3421,-22.0459,-50.1696,-39.1681,-67.2918,,
2018-06,59.38,22.5468,,NA,,NA,,NA,24.1769,1.6301,17.0188,-5.528,-4.5016,-27.0484,-9.2899,-31.8367,-38.5398,-61.0866,-7.051,-29.5978,-26.0128,-48.5596,-31.43,-53.9768,,
