Month,RelDiv,D0,DivPct3y,Bucket3y,DivPct5y,Bucket5y,DivPct7y,Bucket7y,D_1m,ΔDiv_1m,D_3m,ΔDiv_3m,D_6m,ΔDiv_6m,D_1y,ΔDiv_1y,D_2y,ΔDiv_2y,D_3y,ΔDiv_3y,D_5y,ΔDiv_5y,D_7y,ΔDiv_7y,D_max,ΔDiv_max
2016-01,,7.13,,NA,,NA,,NA,2.8811,-4.2489,-4.6131,-11.7432,8.4552,1.3252,18.3145,11.1845,5.6678,-1.4622,17.6423,10.5123,-6.1409,-13.2709,-13.6857,-20.8157,189.978,182.848
2016-02,0.0,2.8811,,NA,,NA,,NA,9.627,6.746,7.002,4.1209,10.3123,7.4313,20.4007,17.5196,1.7814,-1.0997,20.4552,17.5741,0.2772,-2.6038,-11.2876,-14.1686,384.7153,381.8342
2016-03,100.0,9.627,,NA,,NA,,NA,-4.6131,-14.2402,3.4854,-6.1417,13.9799,4.3529,15.8931,6.2661,-0.327,-9.954,10.7766,1.1495,13.2021,3.5751,-12.4717,-22.0987,310.2079,300.5809
2016-05,81.57,7.002,,NA,,NA,,NA,3.4854,-3.5166,10.3123,3.3103,12.1913,5.1893,23.5064,16.5044,-5.6183,-12.6203,-2.6525,-9.6545,4.8209,-2.1811,-31.7253,-38.7273,,
2016-06,56.87,3.4854,,NA,,NA,,NA,8.4552,4.9698,13.9799,10.4945,10.2959,6.8105,24.7503,21.2649,-4.9779,-8.4633,6.6849,3.1995,-9.7254,-13.2108,-24.5639,-28.0493,,
2016-07,91.77,8.4552,,NA,,NA,,NA,10.3123,1.8571,9.7619,1.3067,18.3145,9.8593,16.9591,8.5039,14.6881,6.2329,-5.1381,-13.5933,-9.9632,-18.4184,-33.9841,-42.4393,,
2016-08,100.0,10.3123,,NA,,NA,,NA,13.9799,3.6676,12.1913,1.879,20.4007,10.0884,14.7097,4.3974,12.3934,2.0811,-13.5396,-23.8519,-21.2442,-31.5565,-34.1967,-44.5091,,
2016-09,100.0,13.9799,,NA,,NA,,NA,9.7619,-4.218,10.2959,-3.684,15.8931,1.9132,16.848,2.8681,18.7051,4.7252,-13.023,-27.0029,-26.2879,-40.2678,-35.3747,-49.3546,,
2016-10,77.31,9.7619,,NA,,NA,,NA,12.1913,2.4294,18.3145,8.5526,22.4195,12.6575,19.5277,9.7658,13.0741,3.3122,-11.0501,-20.812,-41.2122,-50.9742,-46.3002,-56.0621,,
2016-11,90.38,12.1913,,NA,,NA,,NA,10.2959,-1.8954,20.4007,8.2094,23.5064,11.3151,20.4292,8.2379,12.2508,0.0595,-16.9462,-29.1375,-32.5667,-44.7581,-51.7206,-63.9119,,
2016-12,80.19,10.2959,,NA,,NA,,NA,18.3145,8.0186,15.8931,5.5972,24.7503,14.4544,16.3675,6.0716,14.237,3.9411,-20.2133,-30.5092,-39.5336,-49.8295,-50.9256,-61.2216,,
2017-01,100.0,18.3145,,NA,,NA,,NA,20.4007,2.0862,22.4195,4.105,16.9591,-1.3554,5.6678,-12.6467,17.6423,-0.6722,-29.3012,-47.6157,-10.9416,-29.2561,-45.0392,-63.3537,,
2017-02,100.0,20.4007,,NA,,NA,,NA,15.8931,-4.5076,23.5064,3.1057,14.7097,-5.691,1.7814,-18.6193,20.4552,0.0545,-28.1784,-48.5791,-8.8498,-29.2505,-53.4673,-73.868,,
2017-03,81.98,15.8931,,NA,,NA,,NA,22.4195,6.5263,24.7503,8.8572,16.848,0.9549,-0.327,-16.2201,10.7766,-5.1165,-25.6375,-41.5306,-28.3848,-44.278,-57.2109,-73.104,,
2017-04,100.0,22.4195,,NA,,NA,,NA,23.5064,1.0869,16.9591,-5.4604,19.5277,-2.8918,-4.3558,-26.7753,0.6048,-21.8146,-32.8966,-55.316,-19.6344,-42.0539,-47.4232,-69.8427,,
2017-05,100.0,23.5064,,NA,,NA,,NA,24.7503,1.2439,14.7097,-8.7967,20.4292,-3.0772,-5.6183,-29.1247,-2.6525,-26.1589,-33.8901,-57.3965,-13.1715,-36.6779,-39.4419,-62.9483,,
2017-06,100.0,24.7503,,NA,,NA,,NA,16.9591,-7.7912,16.848,-7.9023,16.3675,-8.3828,-4.9779,-29.7282,6.6849,-18.0654,-22.8958,-47.6461,-17.2691,-42.0194,-38.5117,-63.262,,
2017-07,73.47,16.9591,,NA,,NA,,NA,14.7097,-2.2494,19.5277,2.5686,5.6678,-11.2913,14.6881,-2.271,-5.1381,-22.0972,-9.2005,-26.1596,-9.2804,-26.2395,-35.694,-52.6532,,
2017-08,65.81,14.7097,,NA,,NA,,NA,16.848,2.1383,20.4292,5.7195,1.7814,-12.9283,12.3934,-2.3163,-13.5396,-28.2492,-11.6084,-26.3181,-11.3547,-26.0644,-30.402,-45.1117,,
2017-09,73.09,16.848,,NA,,NA,,NA,19.5277,2.6797,16.3675,-0.4805,-0.327,-17.1749,18.7051,1.8571,-13.023,-29.8709,-6.2488,-23.0968,-18.654,-35.502,-19.9806,-36.8286,,
2017-10,82.21,19.5277,,NA,,NA,,NA,20.4292,0.9015,5.6678,-13.8599,-4.3558,-23.8835,13.0741,-6.4536,-11.0501,-30.5778,-4.4288,-23.9565,-16.7621,-36.2898,-7.8592,-27.3869,,
2017-11,85.28,20.4292,,NA,,NA,,NA,16.3675,-4.0617,1.7814,-18.6478,-5.6183,-26.0475,12.2508,-8.1784,-16.9462,-37.3754,3.9517,-16.4775,-15.6726,-36.1018,-11.8509,-32.2801,,
2017-12,71.45,16.3675,,NA,,NA,,NA,5.6678,-10.6997,-0.327,-16.6945,-4.9779,-21.3454,14.237,-2.1305,-20.2133,-36.5808,-7.2823,-23.6498,-15.5281,-31.8956,-11.5454,-27.9129,,
2018-01,35.01,5.6678,,NA,,NA,,NA,1.7814,-3.8864,-4.3558,-10.0236,14.6881,9.0204,17.6423,11.9745,-29.3012,-34.9689,-6.1409,-11.8087,-13.6857,-19.3534,1.727,-3.9407,,
2018-02,21.78,1.7814,,NA,,NA,,NA,-0.327,-2.1083,-5.6183,-7.3997,12.3934,10.612,20.4552,18.6738,-28.1784,-29.9598,0.2772,-1.5042,-11.2876,-13.0689,-2.3681,-4.1495,,
2018-07,66.87,14.6881,,NA,,NA,,NA,12.3934,-2.2947,13.0741,-1.614,17.6423,2.9541,-5.1381,-19.8262,-9.2005,-23.8887,-9.9632,-24.6513,-33.9841,-48.6722,43.3266,28.6385,,
2018-08,59.31,12.3934,,NA,,NA,,NA,18.7051,6.3117,12.2508,-0.1426,20.4552,8.0618,-13.5396,-25.933,-11.6084,-24.0018,-21.2442,-33.6376,-34.1967,-46.5901,57.5101,45.1167,,
2018-09,80.09,18.7051,,NA,,NA,,NA,13.0741,-5.6309,14.237,-4.468,10.7766,-7.9285,-13.023,-31.728,-6.2488,-24.9539,-26.2879,-44.993,-35.3747,-54.0798,112.7442,94.0391,,
2018-10,61.55,13.0741,,NA,,NA,,NA,12.2508,-0.8234,17.6423,4.5681,0.6048,-12.4693,-11.0501,-24.1242,-4.4288,-17.5029,-41.2122,-54.2864,-46.3002,-59.3743,135.4983,122.4242,,
2018-11,58.84,12.2508,,NA,,NA,,NA,14.237,1.9862,20.4552,8.2044,-2.6525,-14.9033,-16.9462,-29.197,3.9517,-8.2991,-32.5667,-44.8175,-51.7206,-63.9713,117.2493,104.9985,,
2018-12,65.38,14.237,35.71,30-39,,NA,,NA,17.6423,3.4053,10.7766,-3.4604,6.6849,-7.5521,-20.2133,-34.4503,-7.2823,-21.5193,-39.5336,-53.7706,-50.9256,-65.1627,130.0193,115.7823,,
2019-01,76.59,17.6423,51.39,50-59,,NA,,NA,20.4552,2.8129,0.6048,-17.0374,-5.1381,-22.7804,-29.3012,-46.9434,-6.1409,-23.7832,-10.9416,-28.5839,-45.0392,-62.6815,189.978,172.3357,,
2019-02,85.86,20.4552,70.83,70-79,,NA,,NA,10.7766,-9.6786,-2.6525,-23.1077,-13.5396,-33.9947,-28.1784,-48.6336,0.2772,-20.178,-8.8498,-29.3049,-53.4673,-73.9225,384.7153,364.2601,,
2019-03,53.99,10.7766,20.83,20-29,,NA,,NA,0.6048,-10.1717,6.6849,-4.0917,-13.023,-23.7995,-25.6375,-36.414,13.2021,2.4255,-28.3848,-39.1614,-57.2109,-67.9875,310.2079,299.4314,,
2019-04,20.49,0.6048,12.5,10-19,,NA,,NA,-2.6525,-3.2573,-5.1381,-5.7429,-11.0501,-11.6549,-32.8966,-33.5014,7.3823,6.7774,-19.6344,-20.2393,-47.4232,-48.028,,,,
2019-06,40.51,6.6849,23.61,20-29,,NA,,NA,-5.1381,-11.823,-13.023,-19.7079,-20.2133,-26.8982,-22.8958,-29.5807,-9.7254,-16.4103,-17.2691,-23.954,-38.5117,-45.1966,,,,
2020-11,64.53,3.9517,81.94,80-89,,NA,,NA,-7.2823,-11.234,0.2772,-3.6745,4.8209,0.8692,-32.5667,-36.5184,-15.6726,-19.6243,-51.7206,-55.6723,117.2493,113.2976,,,,
2021-02,58.27,0.2772,73.61,70-79,50.83,50-59,,NA,13.2021,12.9249,4.8209,4.5437,-21.2442,-21.5214,-8.8498,-9.127,-11.2876,-11.5648,-53.4673,-53.7445,384.7153,384.4381,,,,
2021-03,80.31,13.2021,95.83,90-100,75.83,70-79,,NA,7.3823,-5.8198,-9.7254,-22.9275,-26.2879,-39.49,-28.3848,-41.5869,-12.4717,-25.6738,-57.2109,-70.413,310.2079,297.0058,,,,
2021-04,70.38,7.3823,87.5,80-89,62.5,60-69,,NA,4.8209,-2.5613,-9.9632,-17.3455,-41.2122,-48.5945,-19.6344,-27.0167,-22.8636,-30.2459,-47.4232,-54.8054,,,,,,
2021-05,66.01,4.8209,81.94,80-89,60.83,60-69,,NA,-9.7254,-14.5463,-21.2442,-26.0651,-32.5667,-37.3877,-13.1715,-17.9925,-31.7253,-36.5462,-39.4419,-44.2628,,,,,,
2025-01,71.91,1.727,98.61,90-100,97.5,90-100,94.64,90-100,-2.3681,-4.0952,-10.5487,-12.2757,43.3266,41.5996,189.978,188.251,,,,,,,,,,
2025-05,71.19,1.1365,95.83,90-100,95.83,90-100,93.45,90-100,4.1888,3.0523,57.5101,56.3736,117.2493,116.1128,,,,,,,,,,,,
2025-06,74.91,4.1888,98.61,90-100,97.5,90-100,94.64,90-100,43.3266,39.1378,112.7442,108.5553,130.0193,125.8305,,,,,,,,,,,,
2025-07,100.0,43.3266,98.61,90-100,99.17,90-100,99.4,90-100,57.5101,14.1835,135.4983,92.1717,189.978,146.6514,,,,,,,,,,,,
2025-08,100.0,57.5101,97.22,90-100,98.33,90-100,98.81,90-100,112.7442,55.234,117.2493,59.7392,384.7153,327.2051,,,,,,,,,,,,
2025-09,100.0,112.7442,95.83,90-100,97.5,90-100,98.21,90-100,135.4983,22.7542,130.0193,17.2751,310.2079,197.4638,,,,,,,,,,,,
2025-10,100.0,135.4983,94.44,90-100,96.67,90-100,97.62,90-100,117.2493,-18.249,189.978,54.4797,,,,,,,,,,,,,,
2025-11,90.53,117.2493,87.5,80-89,92.5,90-100,94.64,90-100,130.0193,12.77,384.7153,267.466,,,,,,,,,,,,,,
2025-12,97.16,130.0193,87.5,80-89,92.5,90-100,94.64,90-100,189.978,59.9587,310.2079,180.1886,,,,,,,,,,,,,,
2026-01,100.0,189.978,93.06,90-100,95.83,90-100,97.02,90-100,384.7153,194.7373,,,,,,,,,,,,,,,,
2026-02,100.0,384.7153,91.67,90-100,95.0,90-100,96.43,90-100,310.2079,-74.5073,,,,,,,,,,,,,,,,
