Month,RelDiv,D0,DivPct3y,Bucket3y,DivPct5y,Bucket5y,DivPct7y,Bucket7y,D_1m,ΔDiv_1m,D_3m,ΔDiv_3m,D_6m,ΔDiv_6m,D_1y,ΔDiv_1y,D_2y,ΔDiv_2y,D_3y,ΔDiv_3y,D_5y,ΔDiv_5y,D_7y,ΔDiv_7y,D_max,ΔDiv_max
2016-02,100.0,12.9166,,NA,,NA,,NA,5.0502,-7.8663,1.0521,-11.8645,-1.569,-14.4855,-1.6881,-14.6046,-0.9342,-13.8508,-3.0927,-16.0093,-15.913,-28.8296,-50.2931,-63.2097,-107.2613,-120.1779
2016-03,64.8,5.0502,,NA,,NA,,NA,-5.0659,-10.1161,3.218,-1.8322,-5.0654,-10.1157,-6.843,-11.8933,8.3196,3.2694,-1.9123,-6.9625,-12.9991,-18.0493,-48.7472,-53.7974,-92.9692,-98.0194
2016-05,46.91,1.0521,,NA,,NA,,NA,3.218,2.1659,-1.569,-2.621,16.9988,15.9468,-30.8438,-31.8959,12.2864,11.2343,7.0989,6.0468,-4.4642,-5.5163,-32.5699,-33.6219,,
2016-06,56.6,3.218,,NA,,NA,,NA,-11.1043,-14.3223,-5.0654,-8.2834,13.7304,10.5124,-26.2412,-29.4592,7.2289,4.0109,6.6043,3.3863,-4.7628,-7.9808,-45.1129,-48.3309,,
2016-10,100.0,28.4401,,NA,,NA,,NA,16.9988,-11.4413,14.2132,-14.2269,-5.3821,-33.8222,-23.6729,-52.1129,5.0868,-23.3533,10.6464,-17.7937,-32.3587,-60.7988,-17.4654,-45.9055,,
2016-11,71.07,16.9988,,NA,,NA,,NA,13.7304,-3.2684,-1.6881,-18.6869,-30.8438,-47.8427,-19.8345,-36.8334,-3.1715,-20.1703,6.7873,-10.2115,-20.5786,-37.5774,-15.2883,-32.2871,,
2016-12,62.8,13.7304,,NA,,NA,,NA,14.2132,0.4828,-6.843,-20.5734,-26.2412,-39.9716,-3.6656,-17.396,-5.5304,-19.2608,1.5762,-12.1542,-22.2376,-35.968,-19.0141,-32.7445,,
2017-01,64.02,14.2132,,NA,,NA,,NA,-1.6881,-15.9013,-5.3821,-19.5953,-31.96,-46.1732,-6.7182,-20.9314,-7.1595,-21.3727,12.5766,-1.6366,-15.8152,-30.0285,-15.276,-29.4892,,
2018-03,66.69,8.3196,,NA,,NA,,NA,8.8048,0.4852,7.2289,-1.0907,-2.1736,-10.4932,-1.9123,-10.2319,35.1752,26.8555,-12.9991,-21.3187,-48.7472,-57.0669,-94.8703,-103.19,,
2018-04,67.49,8.8048,,NA,,NA,,NA,12.2864,3.4816,6.2468,-2.558,5.0868,-3.718,7.1575,-1.6473,30.3509,21.5461,-11.4045,-20.2093,-45.755,-54.5598,-92.3337,-101.1385,,
