Month,RelDiv,D0,DivPct3y,Bucket3y,DivPct5y,Bucket5y,DivPct7y,Bucket7y,D_1m,ΔDiv_1m,D_3m,ΔDiv_3m,D_6m,ΔDiv_6m,D_1y,ΔDiv_1y,D_2y,ΔDiv_2y,D_3y,ΔDiv_3y,D_5y,ΔDiv_5y,D_7y,ΔDiv_7y,D_max,ΔDiv_max
2016-01,,0.3046,,NA,,NA,,NA,-3.8419,-4.1465,-7.604,-7.9086,-3.199,-3.5036,-8.9234,-9.228,-23.0446,-23.3492,11.103,10.7984,-36.3192,-36.6238,-17.7863,-18.0909,-100.6562,-100.9608
2016-03,100.0,1.9248,,NA,,NA,,NA,-7.604,-9.5288,-1.3745,-3.2993,-5.8546,-7.7794,-8.1188,-10.0435,-16.0078,-17.9326,9.5221,7.5973,-31.4835,-33.4083,-24.9584,-26.8832,-97.7648,-99.6896
2018-11,100.0,5.3005,,NA,,NA,,NA,6.9102,1.6097,9.0162,3.7157,11.3328,6.0323,3.5666,-1.7339,-36.7434,-42.0439,-10.8365,-16.137,-52.0921,-57.3926,-102.9455,-108.2461,,
2018-12,100.0,6.9102,95.71,90-100,,NA,,NA,11.103,4.1927,9.5221,2.6119,3.1771,-3.7331,-4.1982,-11.1084,-41.7051,-48.6153,-9.1347,-16.0449,-42.5369,-49.4472,-101.3433,-108.2535,,
2019-01,100.0,11.103,94.44,90-100,,NA,,NA,9.0162,-2.0868,3.9582,-7.1448,5.6116,-5.4913,0.2808,-10.8222,-36.3192,-47.4222,-5.4352,-16.5382,-51.1106,-62.2135,-100.6562,-111.7591,,
2019-02,94.32,9.0162,87.5,80-89,,NA,,NA,9.5221,0.5059,11.3328,2.3166,13.5854,4.5692,2.8897,-6.1265,-31.8484,-40.8646,-5.9687,-14.9849,-61.4177,-70.4339,-96.7224,-105.7386,,
2019-03,95.7,9.5221,90.28,90-100,,NA,,NA,3.9582,-5.564,3.1771,-6.345,11.6974,2.1753,-5.4989,-15.0211,-31.4835,-41.0056,-4.8603,-14.3824,-61.4483,-70.9705,-97.7648,-107.2869,,
2019-04,80.57,3.9582,81.94,80-89,,NA,,NA,11.3328,7.3747,5.6116,1.6535,14.6608,10.7026,-15.3696,-19.3278,-30.7401,-34.6983,1.4405,-2.5177,-49.5573,-53.5155,,,,
2019-05,100.0,11.3328,94.44,90-100,,NA,,NA,3.1771,-8.1557,13.5854,2.2526,3.5666,-7.7662,-22.1134,-33.4462,-27.9148,-39.2476,-14.9245,-26.2574,-56.2039,-67.5368,,,,
2019-06,77.96,3.1771,76.39,70-79,,NA,,NA,5.6116,2.4345,11.6974,8.5203,-4.1982,-7.3753,-22.9069,-26.0841,-27.3492,-30.5264,-7.1271,-10.3042,-55.0727,-58.2499,,,,
2019-07,84.54,5.6116,81.94,80-89,,NA,,NA,13.5854,7.9738,14.6608,9.0492,0.2808,-5.3309,-32.3373,-37.949,-10.4377,-16.0493,-9.7971,-15.4088,-59.0206,-64.6323,,,,
2019-08,100.0,13.5854,93.06,90-100,,NA,,NA,11.6974,-1.8881,3.5666,-10.0188,2.8897,-10.6958,-45.0836,-58.6691,-18.2409,-31.8264,-13.7526,-27.3381,-47.928,-61.5135,,,,
2019-09,95.19,11.6974,81.94,80-89,,NA,,NA,14.6608,2.9634,-4.1982,-15.8956,-5.4989,-17.1963,-45.1403,-56.8377,-12.8459,-24.5433,-9.4812,-21.1786,-50.2375,-61.9349,,,,
2019-10,100.0,14.6608,91.67,90-100,,NA,,NA,3.5666,-11.0942,0.2808,-14.38,-15.3696,-30.0305,-43.7982,-58.459,-15.897,-30.5578,-22.5594,-37.2202,-57.1503,-71.8111,,,,
2019-11,72.49,3.5666,62.5,60-69,,NA,,NA,-4.1982,-7.7648,2.8897,-0.6769,-22.1134,-25.68,-36.7434,-40.31,-10.8365,-14.4031,-24.9814,-28.548,-55.8099,-59.3765,,,,
2020-01,64.34,0.2808,56.94,50-59,,NA,,NA,2.8897,2.6089,-15.3696,-15.6504,-32.3373,-32.6181,-36.3192,-36.6,-5.4352,-5.716,-17.7863,-18.0671,-65.132,-65.4127,,,,
2020-02,70.81,2.8897,59.72,50-59,,NA,,NA,-5.4989,-8.3886,-22.1134,-25.0031,-45.0836,-47.9733,-31.8484,-34.7381,-5.9687,-8.8583,-13.0748,-15.9645,-49.7912,-52.6809,,,,
2022-04,77.89,1.4405,81.94,80-89,77.5,70-79,,NA,-14.9245,-16.365,-9.7971,-11.2376,-22.5594,-23.9999,-21.0534,-22.4939,-49.5573,-50.9978,-45.8257,-47.2662,,,,,,
