Month,RelDiv,D0,DivPct3y,Bucket3y,DivPct5y,Bucket5y,DivPct7y,Bucket7y,D_1m,ΔDiv_1m,D_3m,ΔDiv_3m,D_6m,ΔDiv_6m,D_1y,ΔDiv_1y,D_2y,ΔDiv_2y,D_3y,ΔDiv_3y,D_5y,ΔDiv_5y,D_7y,ΔDiv_7y,D_max,ΔDiv_max
2016-01,,11.533,,NA,,NA,,NA,-1.2099,-12.7429,2.235,-9.298,1.8073,-9.7257,-12.0948,-23.6278,3.2948,-8.2382,-18.4327,-29.9657,-28.8124,-40.3454,-24.0614,-35.5944,-145.5235,-157.0565
2016-04,27.03,2.235,,NA,,NA,,NA,-1.1281,-3.3632,1.8073,-0.4277,4.701,2.4659,-0.6087,-2.8437,17.9091,15.6741,-5.681,-7.916,-30.7449,-32.9799,-29.0389,-31.2739,,
2016-06,63.26,6.8518,,NA,,NA,,NA,1.8073,-5.0445,2.7178,-4.134,-8.5452,-15.3969,9.7611,2.9093,5.5379,-1.3139,-13.2574,-20.1091,-37.868,-44.7198,-29.6372,-36.489,,
2016-07,23.68,1.8073,,NA,,NA,,NA,1.3775,-0.4299,4.701,2.8936,-12.0948,-13.9022,6.6714,4.8641,-3.8455,-5.6528,-14.8043,-16.6116,-46.8087,-48.616,-20.2073,-22.0146,,
2016-08,20.3,1.3775,,NA,,NA,,NA,2.7178,1.3403,-8.8369,-10.2144,-9.315,-10.6925,10.5235,9.146,-8.4132,-9.7906,-7.6991,-9.0765,-58.2192,-59.5967,-23.386,-24.7634,,
2016-09,30.82,2.7178,,NA,,NA,,NA,4.701,1.9832,-8.5452,-11.2629,-6.6785,-9.3963,7.2824,4.5646,-4.6588,-7.3766,-8.3063,-11.024,-49.4479,-52.1657,-20.3391,-23.0569,,
2016-10,46.39,4.701,,NA,,NA,,NA,-8.8369,-13.5378,-12.0948,-16.7958,-0.6087,-5.3096,16.384,11.6831,-5.0874,-9.7884,-20.4869,-25.1878,-57.0392,-61.7402,-25.9943,-30.6953,,
2017-05,71.36,4.767,,NA,,NA,,NA,9.7611,4.9941,10.5235,5.7565,11.5267,6.7597,9.1307,4.3637,-17.123,-21.89,-27.2022,-31.9692,-19.286,-24.053,-54.7969,-59.5639,,
2017-06,92.5,9.7611,,NA,,NA,,NA,6.6714,-3.0897,7.2824,-2.4787,16.1024,6.3413,5.5379,-4.2233,-13.2574,-23.0185,-27.7058,-37.4669,-13.1261,-22.8873,-58.579,-68.3401,,
2017-07,79.42,6.6714,,NA,,NA,,NA,10.5235,3.8521,16.384,9.7126,3.2948,-3.3766,-3.8455,-10.5169,-14.8043,-21.4757,-32.9118,-39.5832,-18.647,-25.3184,-66.7041,-73.3755,,
2017-08,95.73,10.5235,,NA,,NA,,NA,7.2824,-3.2411,11.5267,1.0032,5.7989,-4.7245,-8.4132,-18.9366,-7.6991,-18.2225,-37.6706,-48.1941,-11.7564,-22.2798,-72.5952,-83.1187,,
2017-09,82.01,7.2824,,NA,,NA,,NA,16.384,9.1017,16.1024,8.82,15.8489,8.5665,-4.6588,-11.9412,-8.3063,-15.5887,-28.7434,-36.0257,-7.1147,-14.3971,-68.4755,-75.7579,,
2017-10,100.0,16.384,,NA,,NA,,NA,11.5267,-4.8574,3.2948,-13.0892,17.9091,1.5251,-5.0874,-21.4715,-20.4869,-36.8709,-38.6485,-55.0326,-8.2686,-24.6527,-79.3567,-95.7408,,
2017-11,82.94,11.5267,,NA,,NA,,NA,16.1024,4.5757,5.7989,-5.7277,9.1307,-2.396,-8.6836,-20.2103,-26.6399,-38.1666,-28.7477,-40.2744,-9.9879,-21.5146,-85.3957,-96.9224,,
2017-12,99.01,16.1024,,NA,,NA,,NA,3.2948,-12.8076,15.8489,-0.2535,5.5379,-10.5645,-17.6383,-33.7407,-27.891,-43.9934,-26.1243,-42.2267,-15.2234,-31.3257,-90.245,-106.3473,,
2018-01,54.04,3.2948,,NA,,NA,,NA,5.7989,2.5041,17.9091,14.6143,-3.8455,-7.1403,-18.4327,-21.7275,-28.0902,-31.385,-28.8124,-32.1072,-24.0614,-27.3562,-116.3013,-119.5961,,
2018-02,62.83,5.7989,,NA,,NA,,NA,15.8489,10.0499,9.1307,3.3317,-8.4132,-14.2121,-23.849,-29.6479,-25.2589,-31.0578,-30.1989,-35.9979,-23.854,-29.653,-113.7832,-119.5822,,
2018-03,98.12,15.8489,,NA,,NA,,NA,17.9091,2.0602,5.5379,-10.311,-4.6588,-20.5077,-22.0558,-37.9046,-25.9914,-41.8403,-29.8392,-45.6881,-28.9123,-44.7612,-96.8226,-112.6715,,
2018-04,100.0,17.9091,,NA,,NA,,NA,9.1307,-8.7785,-3.8455,-21.7546,-5.0874,-22.9966,-5.681,-23.5901,-26.9958,-44.9049,-30.7449,-48.654,-29.0389,-46.948,-91.6525,-109.5616,,
2018-05,70.74,9.1307,,NA,,NA,,NA,5.5379,-3.5928,-8.4132,-17.5438,-8.6836,-17.8143,-17.123,-26.2536,-27.2022,-36.3328,-31.2916,-40.4223,-21.6453,-30.7759,-107.938,-117.0687,,
2018-06,58.77,5.5379,,NA,,NA,,NA,-3.8455,-9.3833,-4.6588,-10.1967,-17.6383,-23.1761,-13.2574,-18.7952,-27.7058,-33.2436,-37.868,-43.4059,-29.6372,-35.175,-126.0096,-131.5474,,
