Month,RelDiv,D0,DivPct3y,Bucket3y,DivPct5y,Bucket5y,DivPct7y,Bucket7y,D_1m,ΔDiv_1m,D_3m,ΔDiv_3m,D_6m,ΔDiv_6m,D_1y,ΔDiv_1y,D_2y,ΔDiv_2y,D_3y,ΔDiv_3y,D_5y,ΔDiv_5y,D_7y,ΔDiv_7y,D_max,ΔDiv_max
2016-02,100.0,4.1069,,NA,,NA,,NA,8.8833,4.7764,11.8682,7.7613,7.6672,3.5604,10.8976,6.7907,14.0959,9.989,27.3961,23.2892,36.7226,32.6157,106.2758,102.1689,26.0853,21.9785
2016-03,100.0,8.8833,,NA,,NA,,NA,10.2021,1.3188,8.7825,-0.1008,10.0924,1.2091,9.9141,1.0308,16.6008,7.7175,20.4369,11.5536,36.6675,27.7842,104.5278,95.6445,8.6226,-0.2607
2016-04,100.0,10.2021,,NA,,NA,,NA,11.8682,1.6661,7.4566,-2.7455,5.021,-5.1811,6.5817,-3.6204,18.0577,7.8556,25.0304,14.8283,59.2846,49.0825,123.2434,113.0413,,
2016-05,100.0,11.8682,,NA,,NA,,NA,8.7825,-3.0857,7.6672,-4.201,6.3379,-5.5303,7.4001,-4.4681,8.24,-3.6282,33.4273,21.5591,59.839,47.9708,110.8834,99.0152,,
2016-06,79.05,8.7825,,NA,,NA,,NA,7.4566,-1.3259,10.0924,1.31,7.2642,-1.5183,6.3139,-2.4685,5.1718,-3.6107,31.2333,22.4508,45.852,37.0695,125.7359,116.9535,,
2016-07,70.05,7.4566,,NA,,NA,,NA,7.6672,0.2106,5.021,-2.4356,8.9056,1.449,6.8633,-0.5933,12.3639,4.9074,33.6838,26.2272,39.8536,32.3971,112.7773,105.3208,,
2016-08,71.48,7.6672,,NA,,NA,,NA,10.0924,2.4252,6.3379,-1.3294,10.8976,3.2303,5.1278,-2.5394,9.4972,1.83,35.4687,27.8015,40.7229,33.0556,135.3122,127.645,,
2016-09,87.95,10.0924,,NA,,NA,,NA,5.021,-5.0715,7.2642,-2.8282,9.9141,-0.1783,10.0943,0.0019,13.5903,3.4979,31.0037,20.9113,56.6437,46.5513,138.3311,128.2387,,
2016-10,53.52,5.021,,NA,,NA,,NA,6.3379,1.3169,8.9056,3.8846,6.5817,1.5607,10.568,5.547,21.0075,15.9865,30.4943,25.4733,72.5917,67.5707,149.9273,144.9063,,
2016-11,62.46,6.3379,,NA,,NA,,NA,7.2642,0.9263,10.8976,4.5597,7.4001,1.0623,12.3421,6.0043,23.9044,17.5665,28.7785,22.4406,65.8283,59.4904,152.3865,146.0487,,
