Month,RelDiv,D0,DivPct3y,Bucket3y,DivPct5y,Bucket5y,DivPct7y,Bucket7y,D_1m,ΔDiv_1m,D_3m,ΔDiv_3m,D_6m,ΔDiv_6m,D_1y,ΔDiv_1y,D_2y,ΔDiv_2y,D_3y,ΔDiv_3y,D_5y,ΔDiv_5y,D_7y,ΔDiv_7y,D_max,ΔDiv_max
2016-02,100.0,1.6558,,NA,,NA,,NA,12.5413,10.8855,6.6598,5.004,1.9575,0.3016,5.6606,4.0048,13.895,12.2392,-23.1775,-24.8333,-0.9687,-2.6245,-25.1562,-26.812,-2.7319,-4.3877
2016-03,100.0,12.5413,,NA,,NA,,NA,10.6791,-1.8622,-3.035,-15.5763,8.2032,-4.3381,6.6327,-5.9086,13.7461,1.2048,-23.6217,-36.1629,9.6875,-2.8537,-14.391,-26.9322,-13.5683,-26.1095
2016-04,88.06,10.6791,,NA,,NA,,NA,6.6598,-4.0193,0.1266,-10.5525,9.0025,-1.6766,1.7953,-8.8838,16.7212,6.0421,-23.6227,-34.3018,4.8934,-5.7857,-17.0592,-27.7383,,
2016-05,62.28,6.6598,,NA,,NA,,NA,-3.035,-9.6948,1.9575,-4.7023,15.4704,8.8107,2.6695,-3.9903,14.3922,7.7325,-34.1204,-40.7801,18.1812,11.5215,-23.4913,-30.151,,
2016-07,20.37,0.1266,,NA,,NA,,NA,1.9575,1.8308,9.0025,8.8759,7.9531,7.8265,6.408,6.2814,7.983,7.8564,-32.5341,-32.6607,-9.1935,-9.3201,-4.9467,-5.0733,,
2016-08,32.12,1.9575,,NA,,NA,,NA,8.2032,6.2457,15.4704,13.513,5.6606,3.7031,9.4796,7.5221,2.7851,0.8277,-36.2331,-38.1906,-22.4761,-24.4335,-7.5335,-9.491,,
2016-09,72.18,8.2032,,NA,,NA,,NA,9.0025,0.7993,8.7496,0.5464,6.6327,-1.5705,13.9991,5.7959,1.3318,-6.8714,-44.0277,-52.2309,-40.4006,-48.6038,4.9194,-3.2838,,
2016-10,77.3,9.0025,,NA,,NA,,NA,15.4704,6.4679,7.9531,-1.0494,1.7953,-7.2072,10.7849,1.7824,-0.8598,-9.8623,-41.7364,-50.7389,-42.1506,-51.1531,-6.7831,-15.7856,,
2016-11,100.0,15.4704,,NA,,NA,,NA,8.7496,-6.7208,5.6606,-9.8098,2.6695,-12.8009,9.9377,-5.5327,1.5074,-13.9631,-41.3055,-56.7759,-43.2354,-58.7058,-9.2886,-24.759,,
2016-12,63.71,8.7496,,NA,,NA,,NA,7.9531,-0.7965,6.6327,-2.1169,14.9649,6.2153,18.9912,10.2416,-22.5308,-31.2804,-48.2602,-57.0098,-33.0037,-41.7533,-17.9978,-26.7474,,
2017-01,59.41,7.9531,,NA,,NA,,NA,5.6606,-2.2925,1.7953,-6.1579,6.408,-1.5451,18.7363,10.7831,-21.7911,-29.7443,-51.02,-58.9731,-30.4122,-38.3653,-27.6633,-35.6164,,
2017-02,47.03,5.6606,,NA,,NA,,NA,6.6327,0.9721,2.6695,-2.9911,9.4796,3.819,13.895,8.2344,-23.1775,-28.838,-41.1871,-46.8477,-38.4881,-44.1487,-31.7565,-37.4171,,
2017-03,52.28,6.6327,,NA,,NA,,NA,1.7953,-4.8374,14.9649,8.3322,13.9991,7.3664,13.7461,7.1134,-23.6217,-30.2543,-35.6216,-42.2542,-37.6642,-44.2969,-11.7073,-18.34,,
2017-04,26.16,1.7953,,NA,,NA,,NA,2.6695,0.8742,6.408,4.6127,10.7849,8.9896,16.7212,14.9259,-23.6227,-25.418,-45.2195,-47.0148,-40.9258,-42.7211,-20.9723,-22.7676,,
2017-05,30.88,2.6695,,NA,,NA,,NA,14.9649,12.2954,9.4796,6.8101,9.9377,7.2683,14.3922,11.7227,-34.1204,-36.7898,-47.7151,-50.3846,-25.8621,-28.5315,-34.5333,-37.2028,,
2017-06,97.27,14.9649,,NA,,NA,,NA,6.408,-8.5569,13.9991,-0.9658,18.9912,4.0263,2.1941,-12.7708,-35.0711,-50.036,-42.0802,-57.0451,-9.4971,-24.462,-13.6861,-28.651,,
2017-07,51.07,6.408,,NA,,NA,,NA,9.4796,3.0716,10.7849,4.3769,18.7363,12.3282,7.983,1.5749,-32.5341,-38.9421,-31.8204,-38.2285,-18.6005,-25.0085,-14.339,-20.747,,
2017-08,67.65,9.4796,,NA,,NA,,NA,13.9991,4.5195,9.9377,0.4581,13.895,4.4154,2.7851,-6.6944,-36.2331,-45.7127,-9.1216,-18.6012,-24.9917,-34.4713,-20.9889,-30.4685,,
2017-09,92.06,13.9991,,NA,,NA,,NA,10.7849,-3.2142,18.9912,4.9921,13.7461,-0.253,1.3318,-12.6673,-44.0277,-58.0268,16.0709,2.0718,-46.9162,-60.9153,-40.6262,-54.6253,,
2017-10,74.7,10.7849,,NA,,NA,,NA,9.9377,-0.8472,18.7363,7.9514,16.7212,5.9363,-0.8598,-11.6447,-41.7364,-52.5213,24.0929,13.308,-50.2349,-61.0198,-38.2017,-48.9866,,
2017-11,70.13,9.9377,,NA,,NA,,NA,18.9912,9.0535,13.895,3.9573,14.3922,4.4545,1.5074,-8.4304,-41.3055,-51.2432,25.5234,15.5857,-44.6571,-54.5948,-32.484,-42.4218,,
2017-12,100.0,18.9912,,NA,,NA,,NA,18.7363,-0.2549,13.7461,-5.2451,2.1941,-16.7971,-22.5308,-41.522,-48.2602,-67.2514,4.6757,-14.3155,-38.728,-57.7192,-39.1219,-58.1131,,
2018-01,98.84,18.7363,,NA,,NA,,NA,13.895,-4.8413,16.7212,-2.0151,7.983,-10.7533,-21.7911,-40.5274,-51.02,-69.7562,-8.4277,-27.1639,-34.843,-53.5793,-54.1467,-72.8829,,
2018-02,76.88,13.895,,NA,,NA,,NA,13.7461,-0.1489,14.3922,0.4972,2.7851,-11.1099,-23.1775,-37.0725,-41.1871,-55.0821,-0.9687,-14.8637,-25.1562,-39.0512,-52.1598,-66.0548,,
2018-03,76.2,13.7461,,NA,,NA,,NA,16.7212,2.9751,2.1941,-11.552,1.3318,-12.4143,-23.6217,-37.3678,-35.6216,-49.3677,9.6875,-4.0586,-14.391,-28.1371,-50.5971,-64.3432,,
2018-04,89.7,16.7212,,NA,,NA,,NA,14.3922,-2.329,7.983,-8.7382,-0.8598,-17.5809,-23.6227,-40.3439,-45.2195,-61.9407,4.8934,-11.8278,-17.0592,-33.7804,-68.4341,-85.1553,,
2018-05,79.13,14.3922,,NA,,NA,,NA,2.1941,-12.1981,2.7851,-11.6071,1.5074,-12.8849,-34.1204,-48.5126,-47.7151,-62.1073,18.1812,3.789,-23.4913,-37.8835,-75.3136,-89.7058,,
2018-06,23.79,2.1941,,NA,,NA,,NA,7.983,5.7888,1.3318,-0.8623,-22.5308,-24.7249,-35.0711,-37.2652,-42.0802,-44.2743,5.8119,3.6178,-13.0702,-15.2643,-78.8837,-81.0778,,
2018-07,50.06,7.983,,NA,,NA,,NA,2.7851,-5.1978,-0.8598,-8.8427,-21.7911,-29.7741,-32.5341,-40.517,-31.8204,-39.8034,-9.1935,-17.1765,-4.9467,-12.9297,-85.3959,-93.3789,,
2018-08,26.47,2.7851,,NA,,NA,,NA,1.3318,-1.4534,1.5074,-1.2778,-23.1775,-25.9626,-36.2331,-39.0183,-9.1216,-11.9068,-22.4761,-25.2612,-7.5335,-10.3187,-84.6469,-87.4321,,
2018-09,19.88,1.3318,,NA,,NA,,NA,-0.8598,-2.1916,-22.5308,-23.8626,-23.6217,-24.9534,-44.0277,-45.3595,16.0709,14.7391,-40.4006,-41.7324,4.9194,3.5876,-88.0848,-89.4165,,
2018-11,20.68,1.5074,,NA,,NA,,NA,-22.5308,-24.0381,-23.1775,-24.6848,-34.1204,-35.6277,-41.3055,-42.8128,25.5234,24.016,-43.2354,-44.7427,-9.2886,-10.7959,-68.9691,-70.4765,,
