Month,RelDiv,D0,DivPct3y,Bucket3y,DivPct5y,Bucket5y,DivPct7y,Bucket7y,D_1m,ΔDiv_1m,D_3m,ΔDiv_3m,D_6m,ΔDiv_6m,D_1y,ΔDiv_1y,D_2y,ΔDiv_2y,D_3y,ΔDiv_3y,D_5y,ΔDiv_5y,D_7y,ΔDiv_7y,D_max,ΔDiv_max
2016-07,100.0,5.519,,NA,,NA,,NA,-2.2231,-7.742,-6.2561,-11.7751,-4.5657,-10.0847,4.3637,-1.1552,20.9871,15.4681,51.8301,46.3111,37.4581,31.9391,6.3808,0.8618,,
2017-06,96.73,4.9244,,NA,,NA,,NA,4.3637,-0.5606,11.1746,6.2502,11.3102,6.3858,15.0726,10.1482,46.6935,41.7691,46.2344,41.31,34.9341,30.0097,-36.1762,-41.1005,,
2017-07,93.66,4.3637,,NA,,NA,,NA,8.0932,3.7295,10.6615,6.2978,16.5758,12.2121,20.9871,16.6233,51.8301,47.4664,56.0311,51.6673,22.5565,18.1928,-34.1179,-38.4816,,
2017-08,100.0,8.0932,,NA,,NA,,NA,11.1746,3.0814,11.6864,3.5932,16.4302,8.337,19.2477,11.1545,49.1328,41.0396,62.2887,54.1955,18.5829,10.4897,-27.3307,-35.4239,,
2017-09,100.0,11.1746,,NA,,NA,,NA,10.6615,-0.5131,11.3102,0.1356,17.9311,6.7566,32.1234,20.9488,42.2844,31.1099,65.4379,54.2633,22.3614,11.1868,-31.5515,-42.7261,,
2017-10,97.85,10.6615,,NA,,NA,,NA,11.6864,1.0249,16.5758,5.9143,13.4756,2.8141,32.115,21.4535,40.4497,29.7882,61.5936,50.9321,15.5489,4.8874,-29.4741,-40.1356,,
2017-11,100.0,11.6864,,NA,,NA,,NA,11.3102,-0.3763,16.4302,4.7437,17.7804,6.0939,39.9433,28.2568,38.7164,27.0299,51.7548,40.0683,21.3271,9.6407,-32.9378,-44.6242,,
2017-12,98.46,11.3102,,NA,,NA,,NA,16.5758,5.2657,17.9311,6.621,15.0726,3.7624,45.6712,34.361,36.807,25.4969,47.7553,36.4451,33.2404,21.9302,-36.2616,-47.5717,,
2018-01,100.0,16.5758,,NA,,NA,,NA,16.4302,-0.1457,13.4756,-3.1003,20.9871,4.4112,37.9285,21.3527,37.3647,20.7889,74.8722,58.2964,25.9749,9.3991,-18.2396,-34.8155,,
2018-02,99.5,16.4302,,NA,,NA,,NA,17.9311,1.501,17.7804,1.3502,19.2477,2.8175,42.9406,26.5105,27.667,11.2368,62.7342,46.304,15.3922,-1.0379,-0.197,-16.6272,,
2018-03,100.0,17.9311,,NA,,NA,,NA,13.4756,-4.4555,15.0726,-2.8585,32.1234,14.1922,44.3575,26.4264,45.9949,28.0637,53.81,35.8788,7.9457,-9.9854,3.3593,-14.5718,,
2018-04,85.45,13.4756,,NA,,NA,,NA,17.7804,4.3048,20.9871,7.5115,32.115,18.6394,39.5955,26.1199,57.525,44.0494,45.8354,32.3598,20.7497,7.2741,2.9664,-10.5092,,
2018-05,99.51,17.7804,,NA,,NA,,NA,15.0726,-2.7078,19.2477,1.4673,39.9433,22.1629,39.5161,21.7357,56.1843,38.4039,37.9719,20.1915,6.4427,-11.3377,-4.9231,-22.7035,,
