Month,RelDiv,D0,DivPct3y,Bucket3y,DivPct5y,Bucket5y,DivPct7y,Bucket7y,D_1m,ΔDiv_1m,D_3m,ΔDiv_3m,D_6m,ΔDiv_6m,D_1y,ΔDiv_1y,D_2y,ΔDiv_2y,D_3y,ΔDiv_3y,D_5y,ΔDiv_5y,D_7y,ΔDiv_7y,D_max,ΔDiv_max
2016-01,,4.568,,NA,,NA,,NA,6.7831,2.2151,0.5607,-4.0073,2.9228,-1.6452,8.0354,3.4674,1.9823,-2.5857,23.9458,19.3778,1.7303,-2.8377,38.0284,33.4604,47.7113,43.1433
2016-02,100.0,6.7831,,NA,,NA,,NA,3.122,-3.6611,1.2979,-5.4852,0.8669,-5.9162,12.5719,5.7888,3.5759,-3.2072,22.6666,15.8835,-4.7795,-11.5626,47.513,40.73,67.2723,60.4892
2016-03,0.0,3.122,,NA,,NA,,NA,0.5607,-2.5613,7.9509,4.8289,1.2218,-1.9002,14.0062,10.8842,6.5765,3.4544,25.3609,22.2389,4.9522,1.8302,50.5476,47.4256,67.1771,64.0551
2016-04,0.0,0.5607,,NA,,NA,,NA,1.2979,0.7372,2.9228,2.3622,7.5289,6.9682,12.3348,11.7742,3.6291,3.0685,24.3317,23.771,7.9756,7.4149,63.0963,62.5356,,
2016-05,11.85,1.2979,,NA,,NA,,NA,7.9509,6.6531,0.8669,-0.431,9.1625,7.8646,11.2399,9.9421,5.8344,4.5365,34.8845,33.5866,11.4701,10.1722,57.1854,55.8875,,
2016-06,100.0,7.9509,,NA,,NA,,NA,2.9228,-5.0281,1.2218,-6.7291,10.0469,2.096,9.7048,1.7538,7.7618,-0.1891,31.53,23.5791,9.5856,1.6347,64.4293,56.4784,,
2016-07,31.96,2.9228,,NA,,NA,,NA,0.8669,-2.0559,7.5289,4.6061,8.0354,5.1125,7.8014,4.8785,11.5804,8.6575,32.6119,29.6891,18.873,15.9502,56.7811,53.8582,,
2016-08,4.14,0.8669,,NA,,NA,,NA,1.2218,0.3549,9.1625,8.2956,12.5719,11.705,9.0073,8.1404,8.8634,7.9965,34.9966,34.1297,22.8201,21.9532,48.5544,47.6875,,
2016-09,8.95,1.2218,,NA,,NA,,NA,7.5289,6.3071,10.0469,8.8251,14.0062,12.7844,9.1069,7.8851,8.6521,7.4302,27.7263,26.5044,24.9094,23.6876,54.9902,53.7683,,
2016-10,94.29,7.5289,,NA,,NA,,NA,9.1625,1.6336,8.0354,0.5065,12.3348,4.806,4.7244,-2.8045,17.106,9.5771,26.0717,18.5428,36.046,28.5171,67.3999,59.871,,
