Month,RelDiv,D0,DivPct3y,Bucket3y,DivPct5y,Bucket5y,DivPct7y,Bucket7y,D_1m,ΔDiv_1m,D_3m,ΔDiv_3m,D_6m,ΔDiv_6m,D_1y,ΔDiv_1y,D_2y,ΔDiv_2y,D_3y,ΔDiv_3y,D_5y,ΔDiv_5y,D_7y,ΔDiv_7y,D_max,ΔDiv_max
2018-01,,3.4552,,NA,,NA,,NA,-4.6135,-8.0687,-2.8732,-6.3284,3.4045,-0.0507,16.0972,12.642,21.6078,18.1526,2.2824,-1.1728,35.6932,32.238,-45.0702,-48.5254,,
2018-05,87.53,2.4494,,NA,,NA,,NA,9.6426,7.1932,2.6137,0.1642,13.4474,10.998,17.0533,14.6038,-3.8987,-6.3481,10.9982,8.5488,14.7652,12.3158,-28.6017,-31.0511,,
2018-06,100.0,9.6426,,NA,,NA,,NA,3.4045,-6.2381,6.9549,-2.6877,10.0161,0.3735,9.3368,-0.3058,-1.444,-11.0866,7.9721,-1.6705,8.9013,-0.7413,-30.3504,-39.993,,
2018-07,56.24,3.4045,,NA,,NA,,NA,2.6137,-0.7909,15.2779,11.8733,16.0972,12.6927,3.8689,0.4644,-0.8347,-4.2392,4.4344,1.0299,3.7467,0.3422,-34.9748,-38.3793,,
2018-08,50.7,2.6137,,NA,,NA,,NA,6.9549,4.3412,13.4474,10.8337,10.8618,8.2481,10.3454,7.7318,-6.72,-9.3337,-2.2188,-4.8325,3.4581,0.8445,-33.3508,-35.9645,,
2018-09,81.15,6.9549,,NA,,NA,,NA,15.2779,8.323,10.0161,3.0612,12.9532,5.9983,11.8316,4.8767,5.8033,-1.1516,-4.5756,-11.5305,5.0392,-1.9156,-44.3588,-51.3137,,
2018-10,100.0,15.2779,,NA,,NA,,NA,13.4474,-1.8305,16.0972,0.8193,12.5913,-2.6866,13.5086,-1.7693,7.1024,-8.1755,-11.6759,-26.9538,2.7683,-12.5095,-62.3189,-77.5967,,
2018-11,90.8,13.4474,,NA,,NA,,NA,10.0161,-3.4313,10.8618,-2.5856,17.0533,3.6058,14.4196,0.9722,4.6225,-8.825,-20.7444,-34.1918,-1.5937,-15.0411,-67.9654,-81.4128,,
2018-12,73.55,10.0161,,NA,,NA,,NA,16.0972,6.0811,12.9532,2.9371,9.3368,-0.6793,15.7493,5.7332,1.8636,-8.1525,-12.3779,-22.394,2.2715,-7.7447,-68.6997,-78.7158,,
2019-01,100.0,16.0972,,NA,,NA,,NA,10.8618,-5.2354,12.5913,-3.5059,3.8689,-12.2283,21.6078,5.5106,2.2824,-13.8148,-9.9954,-26.0926,-8.8027,-24.8999,-71.5625,-87.6597,,
