Month,RelDiv,D0,DivPct3y,Bucket3y,DivPct5y,Bucket5y,DivPct7y,Bucket7y,D_1m,ΔDiv_1m,D_3m,ΔDiv_3m,D_6m,ΔDiv_6m,D_1y,ΔDiv_1y,D_2y,ΔDiv_2y,D_3y,ΔDiv_3y,D_5y,ΔDiv_5y,D_7y,ΔDiv_7y,D_max,ΔDiv_max
2016-04,100.0,5.2228,,NA,,NA,,NA,10.3458,5.123,3.6334,-1.5894,13.8036,8.5808,17.3024,12.0796,19.6407,14.4179,8.4896,3.2668,19.6911,14.4683,22.5439,17.3211,,
2016-05,100.0,10.3458,,NA,,NA,,NA,-4.8573,-15.2031,9.6853,-0.6605,31.314,20.9683,10.8228,0.477,26.5084,16.1626,3.1118,-7.234,20.8526,10.5068,21.219,10.8732,,
2016-07,76.68,3.6334,,NA,,NA,,NA,9.6853,6.0518,13.8036,10.1702,28.5549,24.9215,23.7868,20.1534,13.8232,10.1897,-8.348,-11.9815,8.5627,4.9292,45.7803,42.1469,,
2016-08,97.71,9.6853,,NA,,NA,,NA,9.1492,-0.5361,31.314,21.6287,28.7953,19.11,14.1912,4.5059,11.5812,1.8959,-9.2051,-18.8904,17.9021,8.2168,37.4284,27.7431,,
2016-09,95.84,9.1492,,NA,,NA,,NA,13.8036,4.6544,21.6883,12.5391,22.9257,13.7766,21.7127,12.5635,10.3698,1.2206,-5.1785,-14.3277,24.3431,15.1939,38.4047,29.2555,,
2016-10,100.0,13.8036,,NA,,NA,,NA,31.314,17.5104,28.5549,14.7513,17.3024,3.4988,19.0939,5.2903,-4.1171,-17.9207,-6.2172,-20.0208,25.2997,11.4961,32.5118,18.7082,,
2016-11,100.0,31.314,,NA,,NA,,NA,21.6883,-9.6257,28.7953,-2.5187,10.8228,-20.4913,20.3715,-10.9426,-1.7668,-33.0808,-1.5197,-32.8337,25.6218,-5.6922,36.9972,5.6832,,
2016-12,80.65,21.6883,,NA,,NA,,NA,28.5549,6.8666,22.9257,1.2374,22.3057,0.6173,19.558,-2.1303,0.9569,-20.7314,-5.37,-27.0583,21.6538,-0.0345,43.7958,22.1075,,
2017-01,94.45,28.5549,,NA,,NA,,NA,28.7953,0.2404,17.3024,-11.2525,23.7868,-4.7681,23.5641,-4.9908,1.8149,-26.74,-1.8259,-30.3808,42.6729,14.118,38.8827,10.3278,,
2017-02,94.94,28.7953,,NA,,NA,,NA,22.9257,-5.8696,10.8228,-17.9726,14.1912,-14.6041,21.6069,-7.1884,1.0173,-27.778,-2.2378,-31.0331,54.7974,26.0021,48.9776,20.1823,,
2017-03,83.14,22.9257,,NA,,NA,,NA,17.3024,-5.6233,22.3057,-0.6201,21.7127,-1.213,19.8656,-3.0601,-3.0275,-25.9532,-15.8735,-38.7993,48.409,25.4833,60.2788,37.3531,,
2017-04,71.84,17.3024,,NA,,NA,,NA,10.8228,-6.4797,23.7868,6.4844,19.0939,1.7914,19.6407,2.3383,8.4896,-8.8128,-25.2276,-42.5301,39.9799,22.6775,54.8242,37.5218,,
2017-05,58.81,10.8228,,NA,,NA,,NA,22.3057,11.4829,14.1912,3.3685,20.3715,9.5487,26.5084,15.6857,3.1118,-7.7109,-25.534,-36.3567,41.1169,30.2941,46.6884,35.8656,,
2017-06,81.89,22.3057,,NA,,NA,,NA,23.7868,1.4812,21.7127,-0.593,19.558,-2.7477,14.7533,-7.5523,-0.8067,-23.1124,-27.5185,-49.8242,36.0191,13.7135,39.7917,17.486,,
2017-07,84.87,23.7868,,NA,,NA,,NA,14.1912,-9.5956,19.0939,-4.693,23.5641,-0.2228,13.8232,-9.9637,-8.348,-32.1349,-33.4781,-57.2649,40.5411,16.7543,23.5297,-0.2571,,
2017-08,65.58,14.1912,,NA,,NA,,NA,21.7127,7.5215,20.3715,6.1802,21.6069,7.4157,11.5812,-2.6101,-9.2051,-23.3964,-33.1267,-47.3179,58.0047,43.8135,25.3897,11.1985,,
2017-09,80.7,21.7127,,NA,,NA,,NA,19.0939,-2.6188,19.558,-2.1547,19.8656,-1.8471,10.3698,-11.3429,-5.1785,-26.8912,-30.9335,-52.6462,60.6065,38.8938,24.9785,3.2658,,
2017-10,75.44,19.0939,,NA,,NA,,NA,20.3715,1.2776,23.5641,4.4702,19.6407,0.5469,-4.1171,-23.2109,-6.2172,-25.311,-21.5042,-40.5981,88.2629,69.169,75.9196,56.8257,,
2017-11,78.01,20.3715,,NA,,NA,,NA,19.558,-0.8135,21.6069,1.2355,26.5084,6.137,-1.7668,-22.1382,-1.5197,-21.8911,-14.41,-34.7815,76.8921,56.5207,102.7009,82.3294,,
2017-12,76.37,19.558,,NA,,NA,,NA,23.5641,4.0061,19.8656,0.3076,14.7533,-4.8047,0.9569,-18.6011,-5.37,-24.928,-12.7775,-32.3355,66.7531,47.1951,80.797,61.239,,
2018-01,84.42,23.5641,,NA,,NA,,NA,21.6069,-1.9572,19.6407,-3.9234,13.8232,-9.7409,1.8149,-21.7492,-1.8259,-25.39,-4.2814,-27.8454,70.2382,46.6741,99.6847,76.1206,,
2018-02,80.49,21.6069,,NA,,NA,,NA,19.8656,-1.7413,26.5084,4.9015,11.5812,-10.0258,1.0173,-20.5896,-2.2378,-23.8447,15.9951,-5.6119,64.8102,43.2033,76.0332,54.4263,,
2018-03,76.99,19.8656,,NA,,NA,,NA,19.6407,-0.2249,14.7533,-5.1123,10.3698,-9.4958,-3.0275,-22.8931,-15.8735,-35.7391,16.6125,-3.2531,28.9759,9.1103,58.1351,38.2695,,
2018-04,76.54,19.6407,,NA,,NA,,NA,26.5084,6.8677,13.8232,-5.8175,-4.1171,-23.7578,8.4896,-11.1511,-25.2276,-44.8684,19.6911,0.0503,22.5439,2.9032,56.7078,37.0671,,
2018-05,90.34,26.5084,,NA,,NA,,NA,14.7533,-11.7551,11.5812,-14.9273,-1.7668,-28.2752,3.1118,-23.3966,-25.534,-52.0424,20.8526,-5.6559,21.219,-5.2894,62.159,35.6506,,
2018-06,66.71,14.7533,,NA,,NA,,NA,13.8232,-0.9302,10.3698,-4.3836,0.9569,-13.7965,-0.8067,-15.56,-27.5185,-42.2719,13.5157,-1.2377,37.7351,22.9818,62.6126,47.8593,,
2018-07,64.84,13.8232,,NA,,NA,,NA,11.5812,-2.242,-4.1171,-17.9403,1.8149,-12.0082,-8.348,-22.1712,-33.4781,-47.3012,8.5627,-5.2605,45.7803,31.9571,82.8604,69.0372,,
2018-08,60.34,11.5812,,NA,,NA,,NA,10.3698,-1.2114,-1.7668,-13.3479,1.0173,-10.5638,-9.2051,-20.7863,-33.1267,-44.7078,17.9021,6.3209,37.4284,25.8473,81.7951,70.2139,,
