Month,RelDiv,D0,DivPct3y,Bucket3y,DivPct5y,Bucket5y,DivPct7y,Bucket7y,D_1m,ΔDiv_1m,D_3m,ΔDiv_3m,D_6m,ΔDiv_6m,D_1y,ΔDiv_1y,D_2y,ΔDiv_2y,D_3y,ΔDiv_3y,D_5y,ΔDiv_5y,D_7y,ΔDiv_7y,D_max,ΔDiv_max
2016-03,100.0,1.4886,,NA,,NA,,NA,-0.7034,-2.192,4.8153,3.3267,10.6744,9.1857,-0.1033,-1.5919,8.0494,6.5608,27.9081,26.4195,-5.2531,-6.7417,-3.8639,-5.3525,-92.8383,-94.3269
2016-05,100.0,3.4104,,NA,,NA,,NA,4.8153,1.4049,10.9642,7.5538,-9.3277,-12.738,13.0939,9.6835,0.6614,-2.749,0.2357,-3.1747,5.9865,2.5761,-34.6026,-38.013,,
2016-06,100.0,4.8153,,NA,,NA,,NA,14.1117,9.2964,10.6744,5.859,-10.8652,-15.6805,13.559,8.7437,0.335,-4.4803,0.5391,-4.2762,14.6391,9.8237,-36.9218,-41.7372,,
2016-07,100.0,14.1117,,NA,,NA,,NA,10.9642,-3.1475,-2.4736,-16.5852,-6.6937,-20.8054,3.3935,-10.7182,-1.6574,-15.769,-4.028,-18.1397,33.7517,19.64,-37.2808,-51.3925,,
2016-08,81.73,10.9642,,NA,,NA,,NA,10.6744,-0.2899,-9.3277,-20.2919,-1.0181,-11.9824,9.6581,-1.3061,-10.3695,-21.3337,-1.1332,-12.0974,40.9093,29.9451,-31.9831,-42.9473,,
2016-09,80.05,10.6744,,NA,,NA,,NA,-2.4736,-13.1479,-10.8652,-21.5395,-0.1033,-10.7776,4.2027,-6.4716,-7.5836,-18.2579,3.0055,-7.6688,18.846,8.1717,-26.9719,-37.6463,,
2017-04,77.23,8.4257,,NA,,NA,,NA,13.0939,4.6682,3.3935,-5.0322,12.3485,3.9228,0.8816,-7.5441,-0.1793,-8.6049,-15.6902,-24.1159,-3.6625,-12.0882,-37.9271,-46.3527,,
2017-05,95.93,13.0939,,NA,,NA,,NA,13.559,0.4651,9.6581,-3.4357,8.9052,-4.1887,0.6614,-12.4325,0.2357,-12.8581,-13.8441,-26.9379,8.449,-4.6449,-46.6627,-59.7566,,
2017-06,97.79,13.559,,NA,,NA,,NA,3.3935,-10.1655,4.2027,-9.3563,4.3533,-9.2057,0.335,-13.224,0.5391,-13.0199,-26.7912,-40.3502,22.648,9.089,-62.8824,-76.4414,,
2017-07,57.09,3.3935,,NA,,NA,,NA,9.6581,6.2646,12.3485,8.955,11.967,8.5735,-1.6574,-5.0509,-4.028,-7.4215,-15.374,-18.7675,25.7087,22.3152,-43.3845,-46.778,,
2017-08,82.17,9.6581,,NA,,NA,,NA,4.2027,-5.4554,8.9052,-0.753,9.1361,-0.522,-10.3695,-20.0277,-1.1332,-10.7914,-22.7372,-32.3954,-0.4932,-10.1513,-43.1306,-52.7887,,
2017-09,60.33,4.2027,,NA,,NA,,NA,12.3485,8.1457,4.3533,0.1506,8.0494,3.8467,-7.5836,-11.7863,3.0055,-1.1972,-28.3924,-32.5952,-1.2198,-5.4226,-42.1798,-46.3825,,
2017-10,92.94,12.3485,,NA,,NA,,NA,8.9052,-3.4433,11.967,-0.3815,0.8816,-11.4669,-1.7409,-14.0894,-6.4888,-18.8372,-9.2919,-21.6403,2.5,-9.8484,-56.4863,-68.8348,,
2017-11,79.15,8.9052,,NA,,NA,,NA,4.3533,-4.5518,9.1361,0.231,0.6614,-8.2438,1.4847,-7.4204,-5.0042,-13.9094,-18.5444,-27.4496,17.6348,8.7296,-40.2612,-49.1664,,
2017-12,60.93,4.3533,,NA,,NA,,NA,11.967,7.6137,8.0494,3.6961,0.335,-4.0183,5.937,1.5837,-2.2102,-6.5635,-15.1751,-19.5284,24.1185,19.7652,-41.1008,-45.4541,,
