Month,RelDiv,D0,DivPct3y,Bucket3y,DivPct5y,Bucket5y,DivPct7y,Bucket7y,D_1m,ΔDiv_1m,D_3m,ΔDiv_3m,D_6m,ΔDiv_6m,D_1y,ΔDiv_1y,D_2y,ΔDiv_2y,D_3y,ΔDiv_3y,D_5y,ΔDiv_5y,D_7y,ΔDiv_7y,D_max,ΔDiv_max
2016-01,,11.7625,,NA,,NA,,NA,20.9434,9.1809,5.8013,-5.9612,13.0216,1.2591,12.7309,0.9684,-31.1019,-42.8644,-9.9669,-21.7294,-41.4645,-53.227,22.2823,10.5198,63.606,51.8435
2016-02,100.0,20.9434,,NA,,NA,,NA,6.7282,-14.2152,4.7846,-16.1589,20.6084,-0.3351,2.061,-18.8824,-34.8484,-55.7919,-7.2762,-28.2197,-40.0881,-61.0316,14.1165,-6.8269,94.7377,73.7942
2016-03,0.0,6.7282,,NA,,NA,,NA,5.8013,-0.9269,7.6214,0.8931,25.6797,18.9515,4.0268,-2.7014,-36.8145,-43.5427,-4.448,-11.1762,-32.5298,-39.258,11.5964,4.8681,95.4206,88.6924
2016-04,0.0,5.8013,,NA,,NA,,NA,4.7846,-1.0167,13.0216,7.2203,12.0831,6.2818,-2.6037,-8.405,-28.4462,-34.2475,-8.5527,-14.354,-35.2849,-41.0862,13.6136,7.8123,,
2016-05,0.0,4.7846,,NA,,NA,,NA,7.6214,2.8368,20.6084,15.8238,17.0827,12.2981,-13.9102,-18.6947,-25.469,-30.2536,0.1108,-4.6738,-25.8717,-30.6563,2.6231,-2.1615,,
2016-06,17.56,7.6214,,NA,,NA,,NA,13.0216,5.4002,25.6797,18.0583,5.496,-2.1254,-12.7714,-20.3928,-19.8729,-27.4942,-2.6172,-10.2386,-30.1087,-37.7301,3.3865,-4.2348,,
2016-07,50.98,13.0216,,NA,,NA,,NA,20.6084,7.5868,12.0831,-0.9384,12.7309,-0.2907,-7.0345,-20.0561,-21.7327,-34.7543,-4.4121,-17.4337,-36.1819,-49.2035,10.9196,-2.102,,
2016-08,97.93,20.6084,,NA,,NA,,NA,25.6797,5.0713,17.0827,-3.5257,2.061,-18.5474,-12.8311,-33.4394,-25.4382,-46.0466,-4.3619,-24.9703,-47.5781,-68.1865,8.6615,-11.9468,,
2016-09,100.0,25.6797,,NA,,NA,,NA,12.0831,-13.5966,5.496,-20.1837,4.0268,-21.6529,-15.3537,-41.0334,-25.2212,-50.9009,-4.7017,-30.3814,-35.0002,-60.6799,9.9345,-15.7452,,
2016-10,34.93,12.0831,,NA,,NA,,NA,17.0827,4.9996,12.7309,0.6478,-2.6037,-14.6869,-22.377,-34.4601,-18.8297,-30.9129,-9.5516,-21.6347,-39.6466,-51.7298,12.2376,0.1544,,
2016-11,58.86,17.0827,,NA,,NA,,NA,5.496,-11.5867,2.061,-15.0217,-13.9102,-30.9928,-29.7191,-46.8018,-20.215,-37.2977,-16.2263,-33.309,-48.6011,-65.6838,12.0542,-5.0285,,
2016-12,3.4,5.496,,NA,,NA,,NA,12.7309,7.2349,4.0268,-1.4692,-12.7714,-18.2674,-25.5726,-31.0686,-19.0002,-24.4962,-10.5839,-16.0799,-52.5818,-58.0778,5.0899,-0.4061,,
2017-01,38.03,12.7309,,NA,,NA,,NA,2.061,-10.6699,-2.6037,-15.3346,-7.0345,-19.7654,-31.1019,-43.8328,-9.9669,-22.6978,-10.6104,-23.3413,-23.3276,-36.0585,-2.0949,-14.8258,,
2017-02,0.0,2.061,,NA,,NA,,NA,4.0268,1.9658,-13.9102,-15.9712,-12.8311,-14.8921,-34.8484,-36.9094,-7.2762,-9.3372,-6.8222,-8.8833,-17.5722,-19.6332,-6.3572,-8.4182,,
2017-03,8.32,4.0268,,NA,,NA,,NA,-2.6037,-6.6305,-12.7714,-16.7982,-15.3537,-19.3805,-36.8145,-40.8413,-4.448,-8.4747,-23.2403,-27.2671,-10.7408,-14.7675,-3.8567,-7.8834,,
2019-05,59.09,0.1108,93.06,90-100,,NA,,NA,-2.6172,-2.728,-4.3619,-4.4727,-16.2263,-16.337,-25.122,-25.2327,-25.8717,-25.9825,18.1649,18.0542,9.2109,9.1001,,,,
2022-04,71.12,2.6747,98.61,90-100,99.17,90-100,,NA,18.1649,15.4902,9.9377,7.2631,27.1616,24.4869,13.6136,10.939,6.0009,3.3262,70.0766,67.4019,,,,,,
2022-05,90.57,18.1649,98.61,90-100,99.17,90-100,,NA,4.9485,-13.2165,19.2053,1.0404,28.2724,10.1075,2.6231,-15.5418,9.2109,-8.9541,74.7035,56.5386,,,,,,
2022-06,73.97,4.9485,95.83,90-100,97.5,90-100,,NA,9.9377,4.9893,17.268,12.3195,26.8589,21.9105,3.3865,-1.5619,4.8823,-0.0662,76.9853,72.0369,,,,,,
2022-07,80.24,9.9377,95.83,90-100,97.5,90-100,,NA,19.2053,9.2675,27.1616,17.2238,22.2823,12.3446,10.9196,0.9818,18.1581,8.2204,61.1499,51.2122,,,,,,
2022-08,91.87,19.2053,98.61,90-100,99.17,90-100,,NA,17.268,-1.9373,28.2724,9.0671,14.1165,-5.0888,8.6615,-10.5437,17.7483,-1.4569,45.4086,26.2033,,,,,,
2022-09,89.44,17.268,93.06,90-100,95.83,90-100,,NA,27.1616,9.8936,26.8589,9.591,11.5964,-5.6716,9.9345,-7.3334,17.215,-0.053,50.2992,33.0312,,,,,,
2022-10,100.0,27.1616,98.61,90-100,99.17,90-100,,NA,28.2724,1.1108,22.2823,-4.8793,13.6136,-13.5479,12.2376,-14.924,46.1218,18.9602,23.6692,-3.4924,,,,,,
2022-11,100.0,28.2724,97.22,90-100,98.33,90-100,,NA,26.8589,-1.4135,14.1165,-14.1559,2.6231,-25.6493,12.0542,-16.2182,71.836,43.5636,36.8335,8.5611,,,,,,
2022-12,98.28,26.8589,93.06,90-100,95.83,90-100,94.58,90-100,22.2823,-4.5766,11.5964,-15.2626,3.3865,-23.4724,5.0899,-21.769,67.3829,40.5239,38.0086,11.1497,,,,,,
2023-01,92.72,22.2823,90.28,90-100,94.17,90-100,92.26,90-100,14.1165,-8.1658,13.6136,-8.6687,10.9196,-11.3627,-2.0949,-24.3772,61.9959,39.7136,63.606,41.3237,,,,,,
2023-02,82.79,14.1165,79.17,70-79,87.5,80-89,88.69,80-89,11.5964,-2.5201,2.6231,-11.4934,8.6615,-5.455,-6.3572,-20.4737,63.1856,49.0691,94.7377,80.6212,,,,,,
2023-03,79.73,11.5964,73.61,70-79,84.17,80-89,86.31,80-89,13.6136,2.0173,3.3865,-8.2098,9.9345,-1.6619,-3.8567,-15.453,88.4801,76.8838,95.4206,83.8242,,,,,,
2023-04,82.18,13.6136,76.39,70-79,85.83,80-89,87.5,80-89,2.6231,-10.9906,10.9196,-2.6941,12.2376,-1.3761,6.0009,-7.6127,70.0766,56.463,,,,,,,,
2023-05,68.82,2.6231,62.5,60-69,77.5,70-79,81.55,80-89,3.3865,0.7635,8.6615,6.0385,12.0542,9.4311,9.2109,6.5878,74.7035,72.0804,,,,,,,,
2023-06,69.74,3.3865,62.5,60-69,77.5,70-79,81.55,80-89,10.9196,7.533,9.9345,6.548,5.0899,1.7033,4.8823,1.4957,76.9853,73.5988,,,,,,,,
2023-07,78.9,10.9196,68.06,60-69,80.83,80-89,83.93,80-89,8.6615,-2.258,12.2376,1.318,-2.0949,-13.0145,18.1581,7.2385,61.1499,50.2303,,,,,,,,
2023-08,76.16,8.6615,65.28,60-69,79.17,70-79,83.93,80-89,9.9345,1.273,12.0542,3.3927,-6.3572,-15.0187,17.7483,9.0868,45.4086,36.747,,,,,,,,
2023-09,77.71,9.9345,65.28,60-69,79.17,70-79,85.12,80-89,12.2376,2.3031,5.0899,-4.8446,-3.8567,-13.7912,17.215,7.2805,50.2992,40.3647,,,,,,,,
2023-10,80.51,12.2376,73.61,70-79,84.17,80-89,88.69,80-89,12.0542,-0.1834,-2.0949,-14.3325,6.0009,-6.2367,46.1218,33.8842,23.6692,11.4316,,,,,,,,
2023-11,80.28,12.0542,70.83,70-79,82.5,80-89,87.5,80-89,5.0899,-6.9643,-6.3572,-18.4114,9.2109,-2.8434,71.836,59.7818,36.8335,24.7793,,,,,,,,
2023-12,71.81,5.0899,51.39,50-59,70.83,70-79,79.17,70-79,-2.0949,-7.1848,-3.8567,-8.9466,4.8823,-0.2076,67.3829,62.293,38.0086,32.9187,,,,,,,,
2024-04,72.92,6.0009,51.39,50-59,70.83,70-79,79.17,70-79,9.2109,3.2099,18.1581,12.1572,46.1218,40.1208,70.0766,64.0757,,,,,,,,,,
2024-05,76.83,9.2109,56.94,50-59,74.17,70-79,81.55,80-89,4.8823,-4.3286,17.7483,8.5375,71.836,62.6251,74.7035,65.4927,,,,,,,,,,
2024-06,71.56,4.8823,43.06,40-49,65.83,60-69,75.6,70-79,18.1581,13.2758,17.215,12.3327,67.3829,62.5006,76.9853,72.1031,,,,,,,,,,
2024-07,87.7,18.1581,79.17,70-79,87.5,80-89,91.07,90-100,17.7483,-0.4098,46.1218,27.9637,61.9959,43.8378,61.1499,42.9918,,,,,,,,,,
2024-08,87.2,17.7483,76.39,70-79,85.83,80-89,89.88,80-89,17.215,-0.5334,71.836,54.0877,63.1856,45.4372,45.4086,27.6602,,,,,,,,,,
2024-09,86.56,17.215,73.61,70-79,84.17,80-89,88.69,80-89,46.1218,28.9068,67.3829,50.1679,88.4801,71.2652,50.2992,33.0842,,,,,,,,,,
2024-10,100.0,46.1218,95.83,90-100,97.5,90-100,98.21,90-100,71.836,25.7142,61.9959,15.8742,70.0766,23.9548,23.6692,-22.4526,,,,,,,,,,
2024-11,100.0,71.836,94.44,90-100,96.67,90-100,97.62,90-100,67.3829,-4.4531,63.1856,-8.6504,74.7035,2.8675,36.8335,-35.0025,,,,,,,,,,
2024-12,96.46,67.3829,84.72,80-89,90.83,90-100,93.45,90-100,61.9959,-5.3869,88.4801,21.0973,76.9853,9.6025,38.0086,-29.3743,,,,,,,,,,
2025-01,92.18,61.9959,79.17,70-79,87.5,80-89,91.07,90-100,63.1856,1.1896,70.0766,8.0807,61.1499,-0.8461,63.606,1.6101,,,,,,,,,,
2025-02,93.12,63.1856,81.94,80-89,89.17,80-89,92.26,90-100,88.4801,25.2946,74.7035,11.5179,45.4086,-17.777,94.7377,31.5521,,,,,,,,,,
2025-03,100.0,88.4801,93.06,90-100,95.83,90-100,97.02,90-100,70.0766,-18.4035,76.9853,-11.4948,50.2992,-38.1809,95.4206,6.9404,,,,,,,,,,
