Month,RelDiv,D0,DivPct3y,Bucket3y,DivPct5y,Bucket5y,DivPct7y,Bucket7y,D_1m,ΔDiv_1m,D_3m,ΔDiv_3m,D_6m,ΔDiv_6m,D_1y,ΔDiv_1y,D_2y,ΔDiv_2y,D_3y,ΔDiv_3y,D_5y,ΔDiv_5y,D_7y,ΔDiv_7y,D_max,ΔDiv_max
2016-01,,1.0,,NA,,NA,,NA,10.2473,9.2473,10.4056,9.4056,3.0529,2.0529,73.2241,72.2241,109.1571,108.1571,128.208,127.208,111.877,110.877,354.1192,353.1192,386.5043,385.5043
2016-02,100.0,10.2473,,NA,,NA,,NA,8.0954,-2.1519,20.1024,9.8551,14.1896,3.9423,53.128,42.8807,110.6044,100.3571,137.7613,127.514,190.5919,180.3447,299.7838,289.5365,696.1022,685.8549
2016-03,76.73,8.0954,,NA,,NA,,NA,10.4056,2.3102,15.1257,7.0303,54.5019,46.4065,40.0924,31.9969,97.0719,88.9765,144.2258,136.1304,331.4794,323.384,270.9361,262.8407,695.7467,687.6513
2016-04,100.0,10.4056,,NA,,NA,,NA,20.1024,9.6968,3.0529,-7.3526,67.5983,57.1927,51.0257,40.6201,109.7164,99.3108,145.3407,134.9351,302.8539,292.4483,210.4,199.9945,,
2016-05,100.0,20.1024,,NA,,NA,,NA,15.1257,-4.9767,14.1896,-5.9128,77.3481,57.2457,34.0366,13.9343,169.1829,149.0805,127.9495,107.8472,270.8265,250.7241,164.7547,144.6524,,
2016-06,73.95,15.1257,,NA,,NA,,NA,3.0529,-12.0728,54.5019,39.3762,68.4496,53.3239,35.8698,20.7441,158.08,142.9543,133.1239,117.9982,307.4433,292.3176,156.8482,141.7226,,
2016-07,10.75,3.0529,,NA,,NA,,NA,14.1896,11.1366,67.5983,64.5454,73.2241,70.1712,50.8726,47.8196,166.2801,163.2272,131.4647,128.4118,267.059,264.0061,195.5955,192.5426,,
2016-08,69.05,14.1896,,NA,,NA,,NA,54.5019,40.3123,77.3481,63.1585,53.128,38.9385,83.1789,68.9894,193.2428,179.0532,85.3582,71.1687,219.2817,205.0921,287.6201,273.4306,,
2016-09,100.0,54.5019,,NA,,NA,,NA,67.5983,13.0964,68.4496,13.9477,40.0924,-14.4096,77.0571,22.5552,197.1812,142.6793,79.2423,24.7403,181.6987,127.1968,277.7208,223.2189,,
2016-10,100.0,67.5983,,NA,,NA,,NA,77.3481,9.7498,73.2241,5.6258,51.0257,-16.5726,72.3117,4.7134,162.2681,94.6698,49.6554,-17.9429,185.8631,118.2648,283.4253,215.827,,
2016-11,100.0,77.3481,,NA,,NA,,NA,68.4496,-8.8985,53.128,-24.2201,34.0366,-43.3114,65.7977,-11.5503,90.2567,12.9086,76.5727,-0.7754,166.1182,88.7701,226.6215,149.2734,,
2016-12,88.34,68.4496,,NA,,NA,,NA,73.2241,4.7745,40.0924,-28.3573,35.8698,-32.5798,79.0745,10.6249,84.8439,16.3943,103.5679,35.1183,167.8997,99.4501,193.5027,125.0531,,
2017-01,94.6,73.2241,,NA,,NA,,NA,53.128,-20.0961,51.0257,-22.1984,50.8726,-22.3515,109.1571,35.933,128.208,54.9839,93.7945,20.5705,126.698,53.474,163.1035,89.8794,,
2017-02,68.28,53.128,,NA,,NA,,NA,40.0924,-13.0357,34.0366,-19.0914,83.1789,30.0509,110.6044,57.4764,137.7613,84.6333,84.8375,31.7095,161.4426,108.3146,179.3862,126.2581,,
2017-03,51.2,40.0924,,NA,,NA,,NA,51.0257,10.9334,35.8698,-4.2226,77.0571,36.9648,97.0719,56.9796,144.2258,104.1335,19.1628,-20.9295,198.4996,158.4073,206.9527,166.8604,,
2017-04,65.52,51.0257,,NA,,NA,,NA,34.0366,-16.9891,50.8726,-0.1531,72.3117,21.286,109.7164,58.6907,145.3407,94.315,68.1104,17.0847,214.7444,163.7187,210.9278,159.9021,,
2017-05,43.27,34.0366,,NA,,NA,,NA,35.8698,1.8332,83.1789,49.1423,65.7977,31.7611,169.1829,135.1463,127.9495,93.9129,66.8146,32.778,265.128,231.0914,225.4762,191.4396,,
2017-06,45.67,35.8698,,NA,,NA,,NA,50.8726,15.0028,77.0571,41.1873,79.0745,43.2047,158.08,122.2102,133.1239,97.2541,65.9695,30.0997,259.8508,223.981,296.2174,260.3476,,
2017-07,65.32,50.8726,,NA,,NA,,NA,83.1789,32.3064,72.3117,21.4391,109.1571,58.2846,166.2801,115.4076,131.4647,80.5922,37.37,-13.5026,335.8947,285.0222,372.3957,321.5232,,
2017-08,100.0,83.1789,,NA,,NA,,NA,77.0571,-6.1218,65.7977,-17.3812,110.6044,27.4255,193.2428,110.0639,85.3582,2.1793,25.3125,-57.8664,339.8048,256.6259,380.1843,297.0054,,
2017-09,92.55,77.0571,,NA,,NA,,NA,72.3117,-4.7455,79.0745,2.0174,97.0719,20.0148,197.1812,120.1241,79.2423,2.1851,6.2565,-70.8006,333.3691,256.312,382.2454,305.1883,,
