Month,RelDiv,D0,DivPct3y,Bucket3y,DivPct5y,Bucket5y,DivPct7y,Bucket7y,D_1m,ΔDiv_1m,D_3m,ΔDiv_3m,D_6m,ΔDiv_6m,D_1y,ΔDiv_1y,D_2y,ΔDiv_2y,D_3y,ΔDiv_3y,D_5y,ΔDiv_5y,D_7y,ΔDiv_7y,D_max,ΔDiv_max
2016-01,,3.6173,,NA,,NA,,NA,8.1379,4.5206,3.3002,-0.3171,0.7932,-2.8241,1.2344,-2.383,9.5696,5.9523,11.8185,8.2012,33.2883,29.671,13.7632,10.1459,-15.0457,-18.6631
2016-02,100.0,8.1379,,NA,,NA,,NA,3.701,-4.4369,2.5433,-5.5947,-4.7236,-12.8616,-1.113,-9.251,9.7226,1.5847,12.3358,4.1979,26.944,18.8061,8.057,-0.0809,-8.1883,-16.3262
2016-03,1.85,3.701,,NA,,NA,,NA,3.3002,-0.4008,2.7403,-0.9607,-6.7993,-10.5003,-0.658,-4.359,9.2826,5.5816,8.9513,5.2503,33.5876,29.8866,3.805,0.104,-31.2896,-34.9906
2016-04,0.0,3.3002,,NA,,NA,,NA,2.5433,-0.7569,0.7932,-2.507,-15.6103,-18.9105,6.9556,3.6554,0.6233,-2.6769,11.1344,7.8342,46.4411,43.1409,10.1808,6.8806,,
2016-05,0.0,2.5433,,NA,,NA,,NA,2.7403,0.1971,-4.7236,-7.2669,-9.0539,-11.5972,4.3021,1.7588,1.7254,-0.8178,8.5575,6.0142,52.5328,49.9895,3.0576,0.5143,,
2016-06,3.52,2.7403,,NA,,NA,,NA,0.7932,-1.9471,-6.7993,-9.5396,-10.4224,-13.1627,8.9905,6.2502,9.8043,7.0639,11.7733,9.0329,39.4447,36.7044,18.9398,16.1995,,
2016-07,0.0,0.7932,,NA,,NA,,NA,-4.7236,-5.5168,-15.6103,-16.4034,1.2344,0.4412,1.4258,0.6326,15.7346,14.9414,25.9834,25.1902,48.9078,48.1146,20.8921,20.0989,,
2017-01,70.93,1.2344,,NA,,NA,,NA,-1.113,-2.3474,6.9556,5.7212,1.4258,0.1914,9.5696,8.3352,11.8185,10.5841,23.8072,22.5728,36.4957,35.2614,28.5737,27.3393,,
2017-04,95.02,6.9556,,NA,,NA,,NA,4.3021,-2.6535,1.4258,-5.5298,15.635,8.6794,0.6233,-6.3322,11.1344,4.1788,30.1626,23.207,42.2889,35.3334,17.2509,10.2953,,
2017-05,83.85,4.3021,,NA,,NA,,NA,8.9905,4.6885,2.0169,-2.2852,13.0677,8.7656,1.7254,-2.5766,8.5575,4.2554,40.3279,36.0258,36.8077,32.5056,11.2585,6.9564,,
