Month,RelDiv,D0,DivPct3y,Bucket3y,DivPct5y,Bucket5y,DivPct7y,Bucket7y,D_1m,ΔDiv_1m,D_3m,ΔDiv_3m,D_6m,ΔDiv_6m,D_1y,ΔDiv_1y,D_2y,ΔDiv_2y,D_3y,ΔDiv_3y,D_5y,ΔDiv_5y,D_7y,ΔDiv_7y,D_max,ΔDiv_max
2016-01,,2.125,,NA,,NA,,NA,1.8312,-0.2938,-0.042,-2.167,10.1453,8.0203,21.4782,19.3532,7.3861,5.2611,-14.9905,-17.1155,-19.4301,-21.5551,46.3241,44.1991,520.9023,518.7773
2016-02,0.0,1.8312,,NA,,NA,,NA,0.5731,-1.2581,-3.7751,-5.6063,12.0065,10.1753,0.5312,-1.3,3.6121,1.7808,-7.5641,-9.3954,-9.9408,-11.772,74.5663,72.7351,522.5353,520.7041
2016-03,0.0,0.5731,,NA,,NA,,NA,-0.042,-0.6151,0.1835,-0.3896,15.378,14.8049,2.9013,2.3282,9.0985,8.5254,-8.1842,-8.7573,3.7669,3.1938,61.0857,60.5126,517.0102,516.4371
2016-06,67.09,0.1835,,NA,,NA,,NA,10.1453,9.9618,15.378,15.1946,27.517,27.3335,2.1414,1.9579,1.6131,1.4296,9.8519,9.6684,6.3148,6.1313,75.2861,75.1026,,
2016-07,100.0,10.1453,,NA,,NA,,NA,12.0065,1.8613,17.3633,7.2181,21.4782,11.3329,3.4417,-6.7036,-1.4814,-11.6266,2.1639,-7.9813,0.6786,-9.4667,108.1843,98.0391,,
2016-08,100.0,12.0065,,NA,,NA,,NA,15.378,3.3715,29.5205,17.5139,0.5312,-11.4753,0.3193,-11.6872,-0.3865,-12.3931,8.8244,-3.1821,-4.8644,-16.8709,121.4759,109.4694,,
2016-09,100.0,15.378,,NA,,NA,,NA,17.3633,1.9853,27.517,12.1389,2.9013,-12.4768,3.7847,-11.5933,-8.9801,-24.3581,4.1956,-11.1825,-5.2141,-20.5921,110.3763,94.9982,,
2016-10,100.0,17.3633,,NA,,NA,,NA,29.5205,12.1572,21.4782,4.1148,6.6245,-10.7389,20.1289,2.7655,-6.5164,-23.8797,3.7596,-13.6037,-8.126,-25.4894,108.5547,91.1914,,
2016-11,100.0,29.5205,,NA,,NA,,NA,27.517,-2.0035,0.5312,-28.9893,-0.2581,-29.7786,16.0936,-13.4269,-5.6084,-35.1289,0.8407,-28.6798,-9.7268,-39.2473,100.9032,71.3827,,
2016-12,93.98,27.517,,NA,,NA,,NA,21.4782,-6.0388,2.9013,-24.6157,2.1414,-25.3756,15.5315,-11.9854,-15.5057,-43.0227,-6.9854,-34.5024,-6.3768,-33.8937,95.9327,68.4157,,
2017-01,75.85,21.4782,,NA,,NA,,NA,0.5312,-20.947,6.6245,-14.8537,3.4417,-18.0365,7.3861,-14.0921,-14.9905,-36.4687,-12.9109,-34.3891,-7.3377,-28.8159,108.7644,87.2862,,
2017-02,12.93,0.5312,,NA,,NA,,NA,2.9013,2.37,-0.2581,-0.7893,0.3193,-0.2119,3.6121,3.0808,-7.5641,-8.0953,-9.5764,-10.1076,-7.1518,-7.6831,203.8688,203.3376,,
2017-03,20.05,2.9013,,NA,,NA,,NA,6.6245,3.7232,2.1414,-0.7599,3.7847,0.8834,9.0985,6.1972,-8.1842,-11.0854,-17.1431,-20.0444,-17.2717,-20.1729,239.5121,236.6108,,
2017-04,31.23,6.6245,,NA,,NA,,NA,-0.2581,-6.8826,3.4417,-3.1828,20.1289,13.5044,1.3142,-5.3103,4.2705,-2.354,-27.1683,-33.7928,-9.7272,-16.3516,253.4007,246.7763,,
2017-06,17.77,2.1414,,NA,,NA,,NA,3.4417,1.3003,3.7847,1.6433,15.5315,13.3901,1.6131,-0.5283,9.8519,7.7105,-30.1567,-32.2981,-1.8732,-4.0146,240.789,238.6476,,
2017-07,21.67,3.4417,,NA,,NA,,NA,0.3193,-3.1223,20.1289,16.6872,7.3861,3.9445,-1.4814,-4.923,2.1639,-1.2777,-33.539,-36.9807,3.9055,0.4639,248.8005,245.3588,,
2017-08,12.3,0.3193,,NA,,NA,,NA,3.7847,3.4654,16.0936,15.7742,3.6121,3.2927,-0.3865,-0.7059,8.8244,8.5051,-32.656,-32.9753,13.6541,13.3348,262.509,262.1897,,
2017-09,22.71,3.7847,,NA,,NA,,NA,20.1289,16.3442,15.5315,11.7468,9.0985,5.3138,-8.9801,-12.7648,4.1956,0.4109,-37.5228,-41.3075,22.3796,18.5949,298.2556,294.4709,,
2017-10,71.79,20.1289,,NA,,NA,,NA,16.0936,-4.0353,7.3861,-12.7428,1.3142,-18.8147,-6.5164,-26.6452,3.7596,-16.3693,-32.6784,-52.8073,45.9496,25.8207,315.6963,295.5675,,
2017-11,59.67,16.0936,,NA,,NA,,NA,15.5315,-0.562,3.6121,-12.4815,2.1879,-13.9057,-5.6084,-21.702,0.8407,-15.2529,-20.0242,-36.1178,55.9283,39.8348,374.7164,358.6228,,
2017-12,57.99,15.5315,,NA,,NA,,NA,7.3861,-8.1454,9.0985,-6.4331,1.6131,-13.9184,-15.5057,-31.0372,-6.9854,-22.5169,-17.3844,-32.916,54.8835,39.3519,311.8511,296.3196,,
2018-01,33.52,7.3861,,NA,,NA,,NA,3.6121,-3.774,1.3142,-6.0719,-1.4814,-8.8675,-14.9905,-22.3766,-12.9109,-20.297,-19.4301,-26.8162,46.3241,38.938,297.074,289.6879,,
2018-02,22.19,3.6121,,NA,,NA,,NA,9.0985,5.4864,2.1879,-1.4242,-0.3865,-3.9986,-7.5641,-11.1762,-9.5764,-13.1885,-9.9408,-13.5529,74.5663,70.9542,252.8707,249.2587,,
2018-03,38.66,9.0985,,NA,,NA,,NA,1.3142,-7.7843,1.6131,-7.4854,-8.9801,-18.0786,-8.1842,-17.2826,-17.1431,-26.2416,3.7669,-5.3315,61.0857,51.9873,218.2154,209.1169,,
2018-04,15.29,1.3142,,NA,,NA,,NA,2.1879,0.8737,-1.4814,-2.7955,-6.5164,-7.8305,4.2705,2.9563,-27.1683,-28.4825,6.6087,5.2946,69.6534,68.3393,253.5192,252.205,,
2018-05,17.91,2.1879,,NA,,NA,,NA,1.6131,-0.5748,-0.3865,-2.5744,-5.6084,-7.7963,6.6317,4.4438,-32.2675,-34.4554,14.5121,12.3242,60.1646,57.9767,317.909,315.7211,,
2018-06,16.18,1.6131,,NA,,NA,,NA,-1.4814,-3.0945,-8.9801,-10.5932,-15.5057,-17.1188,9.8519,8.2388,-30.1567,-31.7698,6.3148,4.7017,75.2861,73.673,373.8558,372.2427,,
2019-04,43.92,4.2705,68.06,60-69,,NA,,NA,6.6317,2.3613,2.1639,-2.1065,3.7596,-0.5109,-27.1683,-31.4388,6.6087,2.3383,-9.7272,-13.9976,253.4007,249.1303,,,,
2019-05,49.17,6.6317,68.06,60-69,,NA,,NA,9.8519,3.2201,8.8244,2.1927,0.8407,-5.7911,-32.2675,-38.8992,14.5121,7.8804,-11.1663,-17.798,279.8149,273.1832,,,,
