Month,RelDiv,D0,DivPct3y,Bucket3y,DivPct5y,Bucket5y,DivPct7y,Bucket7y,D_1m,ΔDiv_1m,D_3m,ΔDiv_3m,D_6m,ΔDiv_6m,D_1y,ΔDiv_1y,D_2y,ΔDiv_2y,D_3y,ΔDiv_3y,D_5y,ΔDiv_5y,D_7y,ΔDiv_7y,D_max,ΔDiv_max
2016-01,,2.424,,NA,,NA,,NA,-10.1615,-12.5855,1.1343,-1.2897,5.5942,3.1702,-12.5987,-15.0227,-8.4537,-10.8777,-1.8223,-4.2463,-50.9722,-53.3962,-50.2369,-52.6609,-155.6339,-158.0579
2016-04,89.75,1.1343,,NA,,NA,,NA,7.3145,6.1802,5.5942,4.4598,2.9487,1.8144,1.7703,0.636,-5.5165,-6.6509,-13.2613,-14.3956,-42.9433,-44.0777,-66.3541,-67.4885,,
2016-05,100.0,7.3145,,NA,,NA,,NA,3.7939,-3.5206,9.1406,1.8261,-9.2033,-16.5178,-0.4769,-7.7914,-23.4102,-30.7248,-6.9466,-14.2611,-43.8299,-51.1445,-84.136,-91.4505,,
2016-06,79.85,3.7939,,NA,,NA,,NA,5.5942,1.8003,12.1919,8.3979,-11.0207,-14.8146,-3.9775,-7.7715,-20.4392,-24.2331,-5.2971,-9.0911,-39.5352,-43.3291,-90.3152,-94.1092,,
2016-07,90.16,5.5942,,NA,,NA,,NA,9.1406,3.5464,2.9487,-2.6455,-12.5987,-18.1929,-7.5801,-13.1743,-16.9284,-22.5225,-7.8475,-13.4417,-41.9922,-47.5864,-90.0397,-95.6339,,
2016-08,100.0,9.1406,,NA,,NA,,NA,12.1919,3.0513,-9.2033,-18.3439,-8.8435,-17.9841,-4.6078,-13.7484,-22.3641,-31.5047,-33.7788,-42.9194,-45.7182,-54.8588,-99.4341,-108.5747,,
2016-09,100.0,12.1919,,NA,,NA,,NA,2.9487,-9.2432,-11.0207,-23.2126,-2.2148,-14.4066,-0.2119,-12.4038,-13.5308,-25.7227,-22.9431,-35.135,-51.5567,-63.7486,-91.9571,-104.1489,,
2016-10,58.65,2.9487,,NA,,NA,,NA,-9.2033,-12.152,-12.5987,-15.5474,1.7703,-1.1784,0.7368,-2.2119,0.0627,-2.886,-25.7394,-28.6881,-50.7098,-53.6585,-87.4328,-90.3815,,
2017-04,57.96,1.7703,,NA,,NA,,NA,-0.4769,-2.2472,-7.5801,-9.3504,0.7368,-1.0335,-5.5165,-7.2868,-13.2613,-15.0316,-10.0642,-11.8345,-50.8543,-52.6246,-97.4522,-99.2225,,
2017-10,53.79,0.7368,,NA,,NA,,NA,3.5251,2.7883,-8.4537,-9.1905,-5.5165,-6.2533,0.0627,-0.6741,-25.7394,-26.4762,-46.142,-46.8788,-57.9615,-58.6983,-102.5248,-103.2617,,
2017-11,65.04,3.5251,,NA,,NA,,NA,0.131,-3.3941,-10.527,-14.0521,-23.4102,-26.9353,-4.61,-8.1351,-13.6724,-17.1975,-51.8148,-55.3399,-57.8757,-61.4008,-121.5685,-125.0936,,
2017-12,51.35,0.131,,NA,,NA,,NA,-8.4537,-8.5847,-8.9056,-9.0365,-20.4392,-20.5702,0.6656,0.5346,-26.8579,-26.9888,-56.5501,-56.681,-48.704,-48.835,-121.1547,-121.2856,,
2018-10,65.93,0.0627,,NA,,NA,,NA,-4.61,-4.6727,-1.8223,-1.885,-13.2613,-13.324,-25.7394,-25.8021,-46.142,-46.2047,-50.7098,-50.7725,-87.4328,-87.4955,-164.4231,-164.4858,,
2018-12,67.62,0.6656,81.43,80-89,,NA,,NA,-1.8223,-2.4878,-16.1204,-16.7859,-5.2971,-5.9627,-26.8579,-27.5234,-56.5501,-57.2156,-52.4413,-53.1068,-94.1273,-94.7928,-156.2935,-156.959,,
