Month,RelDiv,D0,DivPct3y,Bucket3y,DivPct5y,Bucket5y,DivPct7y,Bucket7y,D_1m,ΔDiv_1m,D_3m,ΔDiv_3m,D_6m,ΔDiv_6m,D_1y,ΔDiv_1y,D_2y,ΔDiv_2y,D_3y,ΔDiv_3y,D_5y,ΔDiv_5y,D_7y,ΔDiv_7y,D_max,ΔDiv_max
2016-01,,4.476,,NA,,NA,,NA,2.791,-1.685,0.0719,-4.4041,-7.2668,-11.7428,-11.7591,-16.2351,-15.8048,-20.2808,-2.5209,-6.9969,-29.9572,-34.4332,-1.3179,-5.7939,-45.4738,-49.9498
2016-02,0.0,2.791,,NA,,NA,,NA,5.5721,2.7811,-2.1872,-4.9782,-6.904,-9.695,-14.1685,-16.9595,-20.7619,-23.5529,-12.8655,-15.6566,-31.4854,-34.2764,-1.9316,-4.7226,-26.3328,-29.1238
2016-03,100.0,5.5721,,NA,,NA,,NA,0.0719,-5.5001,0.3079,-5.2641,-7.8853,-13.4573,-11.311,-16.8831,-15.6518,-21.2239,-10.2789,-15.851,-26.6958,-32.2678,-1.2571,-6.8292,-32.6209,-38.193
2016-04,0.0,0.0719,,NA,,NA,,NA,-2.1872,-2.2591,-7.2668,-7.3387,-5.0608,-5.1328,-10.0666,-10.1385,-16.0226,-16.0945,-9.6329,-9.7048,-31.4262,-31.4981,1.4886,1.4166,,
2016-06,32.16,0.3079,,NA,,NA,,NA,-7.2668,-7.5747,-7.8853,-8.1932,-10.9463,-11.2542,-7.5398,-7.8477,-16.0367,-16.3446,-4.279,-4.5869,-33.9939,-34.3018,-17.498,-17.8059,,
2018-11,83.57,1.1009,,NA,,NA,,NA,4.2985,3.1976,-12.8655,-13.9664,-1.2808,-2.3817,-3.3823,-4.4832,-18.0132,-19.1141,-44.8399,-45.9408,-23.8483,-24.9491,-48.3363,-49.4372,,
2018-12,95.32,4.2985,95.71,90-100,,NA,,NA,-2.5209,-6.8194,-10.2789,-14.5774,-4.279,-8.5775,-1.5637,-5.8622,-15.0881,-19.3865,-35.267,-39.5655,-29.9569,-34.2554,-54.9158,-59.2143,,
2019-08,100.0,5.8412,98.61,90-100,,NA,,NA,4.6826,-1.1586,-3.3823,-9.2235,4.8215,-1.0198,-20.427,-26.2683,-36.7183,-42.5596,3.1819,-2.6593,-25.1853,-31.0265,,,,
2019-09,95.78,4.6826,95.83,90-100,,NA,,NA,1.7781,-2.9045,-1.5637,-6.2463,0.8773,-3.8053,-14.0417,-18.7243,-36.5019,-41.1846,3.877,-0.8056,-28.5147,-33.1973,,,,
2019-10,85.22,1.7781,90.28,90-100,,NA,,NA,-3.3823,-5.1604,5.858,4.08,-8.6652,-10.4433,-13.5659,-15.344,-37.969,-39.7471,2.404,0.6259,-42.4055,-44.1836,,,,
2020-01,100.0,5.858,97.22,90-100,,NA,,NA,4.8215,-1.0366,-8.6652,-14.5233,-17.0642,-22.9222,-29.9572,-35.8152,-20.7701,-26.6282,-1.3179,-7.176,-54.4873,-60.3453,,,,
2020-02,96.23,4.8215,93.06,90-100,,NA,,NA,0.8773,-3.9442,-12.3171,-17.1386,-20.427,-25.2485,-31.4854,-36.3068,-12.303,-17.1244,-1.9316,-6.7531,-32.1836,-37.005,,,,
2020-03,81.89,0.8773,79.17,70-79,,NA,,NA,-8.6652,-9.5425,-16.2705,-17.1478,-14.0417,-14.919,-26.6958,-27.5731,-17.9111,-18.7884,-1.2571,-2.1344,-15.4992,-16.3765,,,,
2022-04,95.89,3.7747,90.28,90-100,94.17,90-100,,NA,0.2958,-3.4789,2.8901,-0.8847,2.404,-1.3708,1.4886,-2.2862,-31.9419,-35.7166,-11.4572,-15.2319,,,,,,
2022-05,89.03,0.2958,84.72,80-89,89.17,80-89,,NA,13.0013,12.7055,3.1819,2.8861,4.7194,4.4236,-10.1062,-10.402,-37.874,-38.1699,-24.5579,-24.8538,,,,,,
2022-06,100.0,13.0013,95.83,90-100,97.5,90-100,,NA,2.8901,-10.1113,3.877,-9.1243,13.2988,0.2974,-17.498,-30.4994,-40.3851,-53.3864,-34.4368,-47.4381,,,,,,
2022-07,82.52,2.8901,76.39,70-79,82.5,80-89,,NA,3.1819,0.2919,2.404,-0.4861,-1.3179,-4.208,-18.5229,-21.413,-34.6962,-37.5863,-46.3254,-49.2155,,,,,,
2022-08,83.02,3.1819,79.17,70-79,82.5,80-89,,NA,3.877,0.6951,4.7194,1.5375,-1.9316,-5.1135,-20.6511,-23.8331,-25.1853,-28.3672,-47.6724,-50.8543,,,,,,
